"","cod_municipio_ibge","total","total_abertas","media_tempo_horas","dias"
"2952",3160801,408,65,NA,NA
"2953",3160900,353,78,NA,NA
"2954",3160959,389,73,NA,NA
"2955",3161007,1467,286,NA,NA
"2956",3161056,229,33,NA,NA
"2957",3161106,2356,390,60.1560869565217,2.50650362318841
"2958",3161205,410,70,224.038,9.33491666666667
"2959",3161304,323,41,NA,NA
"2960",3161403,396,52,NA,NA
"2961",3161502,813,137,85.353,3.556375
"2962",3161601,148,30,NA,NA
"2963",3161650,179,28,NA,NA
"2964",3161700,485,88,27.176,1.13233333333333
"2965",3161809,1176,260,NA,NA
"2966",3161908,1063,162,48.7235,2.03014583333333
"2967",3162005,2341,327,50.4412903225806,2.10172043010753
"2968",3162104,5095,916,68.8206818181818,2.86752840909091
"2969",3162203,941,204,56.3781818181818,2.34909090909091
"2970",3162252,176,30,NA,NA
"2971",3162302,217,29,220.01,9.16708333333333
"2972",3162401,751,120,81.716,3.40483333333333
"2973",3162450,229,31,NA,NA
"2974",3162500,9746,1833,105.638421052632,4.40160087719298
"2975",3162559,587,82,87.955,3.66479166666667
"2976",3162575,571,80,NA,NA
"2977",3162609,655,86,NA,NA
"2978",3162658,97,17,NA,NA
"2979",3162708,1203,181,67.9108333333333,2.82961805555556
"2980",3162807,1521,226,54.6492857142857,2.27705357142857
"2981",3162906,3159,566,64.4077419354839,2.68365591397849
"2982",3162922,2994,577,101.133939393939,4.21391414141414
"2983",3162948,887,151,NA,NA
"2984",3162955,2658,556,89.0768965517241,3.71153735632184
"2985",3163003,172,18,NA,NA
"2986",3163102,291,44,NA,NA
"2987",3163201,329,51,49.665,2.069375
"2988",3163300,213,22,NA,NA
"2989",3163409,382,50,NA,NA
"2990",3163508,245,36,49.02,2.0425
"2991",3163607,135,24,NA,NA
"2992",3163706,6957,1080,107.634390243902,4.4847662601626
"2993",3163805,364,60,118.9275,4.9553125
"2994",3163904,310,72,29.068,1.21116666666667
"2995",3164001,634,80,NA,NA
"2996",3164100,323,59,NA,NA
"2997",3164209,352,57,91.1433333333333,3.79763888888889
"2998",3164308,754,104,NA,NA
"2999",3164407,453,70,72.0633333333333,3.00263888888889
"3000",3164431,253,39,NA,NA
"3001",3164472,293,58,NA,NA
"3002",3164506,307,42,52.1925,2.1746875
"3003",3164605,706,134,NA,NA
"3004",3164704,7545,1210,120.73,5.03041666666667
"3005",3164803,68,12,NA,NA
"3006",3164902,202,33,NA,NA
"3007",3165008,1257,166,55.6321428571429,2.31800595238095
"3008",3165107,480,80,99.3285714285714,4.13869047619048
"3009",3165206,1177,157,59.5528571428571,2.48136904761905
"3010",3165305,781,126,NA,NA
"3011",3165404,763,137,NA,NA
"3012",3165503,343,59,NA,NA
"3013",3165537,3730,775,86.0588888888889,3.58578703703704
"3014",3165552,336,61,27.8471428571429,1.16029761904762
"3015",3165560,111,14,NA,NA
"3016",3165578,384,74,59.3254545454545,2.47189393939394
"3017",3165602,130,22,NA,NA
"3018",3165701,578,95,NA,NA
"3019",3165800,94,10,NA,NA
"3020",3165909,243,50,NA,NA
"3021",3166006,315,34,NA,NA
"3022",3166105,110,13,NA,NA
"3023",3166204,547,82,57.016,2.37566666666667
"3024",3166303,347,48,NA,NA
"3025",3166402,194,31,NA,NA
"3026",3166501,171,27,NA,NA
"3027",3166600,157,30,NA,NA
"3028",3166709,425,69,59.4725,2.47802083333333
"3029",3166808,1111,248,98.9615384615385,4.12339743589744
"3030",3166907,580,117,NA,NA
"3031",3166956,135,21,263.07,10.96125
"3032",3167004,160,22,NA,NA
"3033",3167103,1591,225,NA,NA
"3034",3167202,26953,5100,474.753770491803,19.7814071038251
"3035",3167301,195,29,NA,NA
"3036",3167400,410,73,66.6666666666667,2.77777777777778
"3037",3167509,348,59,103.466666666667,4.31111111111111
"3038",3167608,969,137,NA,NA
"3039",3167707,261,35,NA,NA
"3040",3167806,689,89,NA,NA
"3041",3167905,288,38,43.734,1.82225
"3042",3168002,3702,469,63.8675,2.66114583333333
"3043",3168051,141,20,NA,NA
"3044",3168101,366,66,137.291428571429,5.72047619047619
"3045",3168200,63,7,NA,NA
"3046",3168309,293,46,NA,NA
"3047",3168408,1267,155,22.372,0.932166666666667
"3048",3168507,1092,191,72.5822222222222,3.02425925925926
"3049",3168606,13099,2220,105.704655172414,4.40436063218391
"3050",3168705,9142,1612,112.976739130435,4.70736413043478
"3051",3168804,1530,256,161.626956521739,6.73445652173913
"3052",3168903,703,135,80.8,3.36666666666667
"3053",3169000,2057,286,147.956923076923,6.16487179487179
"3054",3169059,190,19,NA,NA
"3055",3169109,526,92,NA,NA
"3056",3169208,772,113,NA,NA
"3057",3169307,7188,1327,202.126595744681,8.4219414893617
"3058",3169356,2733,468,NA,NA
"3059",3169406,5572,897,129.596458333333,5.39985243055556
"3060",3169505,323,57,NA,NA
"3061",3169604,2579,318,101.815,4.24229166666667
"3062",3169703,1969,315,68.5221052631579,2.85508771929825
"3063",3169802,366,55,NA,NA
"3064",3169901,10983,1814,258.761041666667,10.7817100694444
"3065",3170008,313,47,79.3225,3.30510416666667
"3066",3170057,854,147,NA,NA
"3067",3170107,37528,7411,782.943614457831,32.6226506024096
"3068",3170206,106546,22497,956.909818181818,39.8712424242424
"3069",3170305,167,21,NA,NA
"3070",3170404,8704,1696,173.819615384615,7.24248397435897
"3071",3170438,204,43,NA,NA
"3072",3170479,209,65,86.93,3.62208333333333
"3073",3170503,791,95,NA,NA
"3074",3170529,596,65,22.6872727272727,0.94530303030303
"3075",3170578,500,76,NA,NA
"3076",3170602,210,45,NA,NA
"3077",3170651,242,39,172.49,7.18708333333333
"3078",3170701,18314,3118,339.319852941176,14.1383272058824
"3079",3170750,632,103,151.811666666667,6.32548611111111
"3080",3170800,2174,332,256.597826086957,10.6915760869565
"3081",3170909,768,113,63.6836363636364,2.65348484848485
"3082",3171006,1811,265,78.7225,3.28010416666667
"3083",3171030,210,32,131.6,5.48333333333333
"3084",3171071,297,36,NA,NA
"3085",3171105,175,20,NA,NA
"3086",3171154,232,44,NA,NA
"3087",3171204,11437,2569,83.0602083333333,3.46084201388889
"3088",3171303,9619,1696,245.5775,10.2323958333333
"3089",3171402,218,32,NA,NA
"3090",3171501,158,36,NA,NA
"3091",3171600,772,123,NA,NA
"3092",3171709,702,104,NA,NA
"3093",3171808,921,114,NA,NA
"3094",3171907,232,34,25.78,1.07416666666667
"3095",3172004,3487,552,87.2137142857143,3.63390476190476
"3096",3172103,374,52,NA,NA
"3097",3172202,136,22,NA,NA
"3098",3200102,2312,308,36.2676470588235,1.51115196078431
"3099",3200136,636,99,24.8342857142857,1.0347619047619
"3100",3200169,925,126,27.664,1.15266666666667
"3101",3200201,2913,428,52.816,2.20066666666667
"3102",3200300,1984,211,48.9935483870968,2.04139784946237
"3103",3200359,556,74,60.76,2.53166666666667
"3104",3200409,3472,620,38.5025,1.60427083333333
"3105",3200508,588,99,94.8071428571429,3.95029761904762
"3106",3200607,10013,1703,120.1424,5.00593333333333
"3107",3200706,1096,150,71.9094117647059,2.99622549019608
"3108",3200805,3277,566,67.7278125,2.8219921875
"3109",3200904,4062,618,109.382222222222,4.55759259259259
"3110",3201001,1077,164,38.0146666666667,1.58394444444444
"3111",3201100,1254,224,82.7535483870968,3.44806451612903
"3112",3201159,742,120,36.6691666666667,1.52788194444444
"3113",3201209,23897,4013,231.25953125,9.63581380208333
"3114",3201308,41156,7743,181.276341463415,7.55318089430894
"3115",3201407,4132,643,84.6891891891892,3.52871621621622
"3116",3201506,16159,2504,217.467058823529,9.06112745098039
"3117",3201605,2434,434,41.1186666666667,1.71327777777778
"3118",3201704,1188,176,44.8066666666667,1.86694444444444
"3119",3201803,503,82,42.41,1.76708333333333
"3120",3201902,4093,652,51.0773684210526,2.12822368421053
"3121",3202009,669,119,60.139,2.50579166666667
"3122",3202108,1933,280,42.2442307692308,1.76017628205128
"3123",3202207,2095,260,42.1705882352941,1.75710784313725
"3124",3202256,677,81,14.71625,0.613177083333333
"3125",3202306,3602,510,74.4068965517241,3.10028735632184
"3126",3202405,17653,3016,182.361833333333,7.59840972222222
"3127",3202454,2472,396,42.6162962962963,1.77567901234568
"3128",3202504,1267,212,36.7026086956522,1.52927536231884
"3129",3202553,609,94,74.6575,3.11072916666667
"3130",3202603,1633,208,33.241,1.38504166666667
"3131",3202652,982,157,78.8505,3.2854375
"3132",3202702,932,134,41.9014285714286,1.74589285714286
"3133",3202801,3782,659,52.7646666666667,2.19852777777778
"3134",3202900,730,101,36.3885714285714,1.51619047619048
"3135",3203007,2540,372,65.2464285714286,2.71860119047619
"3136",3203056,2153,369,43.5775862068966,1.81573275862069
"3137",3203106,1112,133,58.4984615384615,2.4374358974359
"3138",3203130,1532,251,38.4078947368421,1.60032894736842
"3139",3203163,664,78,16.8766666666667,0.703194444444444
"3140",3203205,19294,3647,139.361739130435,5.80673913043478
"3141",3203304,969,168,56.2890909090909,2.34537878787879
"3142",3203320,4434,809,54.3958974358974,2.26649572649573
"3143",3203346,1992,309,112.981111111111,4.7075462962963
"3144",3203353,1293,180,16.4076923076923,0.683653846153846
"3145",3203403,2366,300,68.2125,2.8421875
"3146",3203502,1859,271,56.9431578947368,2.37263157894737
"3147",3203601,425,61,29.3225,1.22177083333333
"3148",3203700,1478,237,85.9430434782609,3.58096014492754
"3149",3203809,1296,201,39.9111111111111,1.66296296296296
"3150",3203908,4847,846,123.924666666667,5.16352777777778
"3151",3204005,1327,199,30.9445454545455,1.28935606060606
"3152",3204054,1891,289,75.6441666666667,3.15184027777778
"3153",3204104,1951,271,52.641,2.193375
"3154",3204203,3214,578,40.9728125,1.70720052083333
"3155",3204252,560,79,24.56,1.02333333333333
"3156",3204302,991,176,95.5940909090909,3.98308712121212
"3157",3204351,1392,219,52.3536842105263,2.18140350877193
"3158",3204401,1022,148,52.1026666666667,2.17094444444444
"3159",3204500,727,91,56.6775,2.3615625
"3160",3204559,3569,564,73.2460606060606,3.05191919191919
"3161",3204609,2492,442,53.86875,2.24453125
"3162",3204658,749,120,28.426,1.18441666666667
"3163",3204708,3958,600,88.0618518518519,3.66924382716049
"3164",3204807,983,167,45.4994117647059,1.89580882352941
"3165",3204906,11949,2104,128.552352941176,5.35634803921569
"3166",3204955,957,160,34.2658823529412,1.42774509803922
"3167",3205002,66770,13271,365.182717391304,15.215946557971
"3168",3205010,1914,341,31.48625,1.31192708333333
"3169",3205036,2023,314,44.5409090909091,1.85587121212121
"3170",3205069,3173,571,51.6336,2.1514
"3171",3205101,8592,1759,93.6425,3.90177083333333
"3172",3205150,617,82,42.625,1.77604166666667
"3173",3205176,994,155,103.355,4.30645833333333
"3174",3205200,72034,13454,222.651397849462,9.27714157706093
"3175",3205309,58190,10537,307.437425742574,12.8098927392739
"3176",3300100,17855,3066,327.155535714286,13.6314806547619
"3177",3300159,1192,163,112.096470588235,4.6706862745098
"3178",3300209,13621,2426,290.508035714286,12.1045014880952
"3179",3300225,1782,288,124.535714285714,5.1889880952381
"3180",3300233,7495,1336,274.203617021277,11.4251507092199
"3181",3300258,4724,816,154.075714285714,6.41982142857143
"3182",3300308,8436,1154,143.690204081633,5.98709183673469
"3183",3300407,19747,3022,383.149642857143,15.964568452381
"3184",3300456,34224,6914,303.0175,12.6257291666667
"3185",3300506,3172,456,149.199696969697,6.21665404040404
"3186",3300605,3673,558,109.051379310345,4.54380747126437
"3187",3300704,28768,5117,389.432957746479,16.2263732394366
"3188",3300803,4962,826,95.7753333333333,3.99063888888889
"3189",3300902,1172,157,126.734,5.28058333333333
"3190",3300936,1011,215,55.47,2.31125
"3191",3300951,1156,186,69.2953846153846,2.88730769230769
"3192",3301009,43166,7202,426.254320987654,17.7605967078189
"3193",3301108,1957,288,53.1147826086957,2.21311594202899
"3194",3301157,1012,144,56.833,2.36804166666667
"3195",3301207,1630,221,101.694347826087,4.23726449275362
"3196",3301306,4490,747,140.191764705882,5.84132352941176
"3197",3301405,1618,241,56.6565,2.3606875
"3198",3301504,2672,395,101.672105263158,4.23633771929825
"3199",3301603,1166,142,37.4355555555556,1.55981481481481
"3200",3301702,83781,14969,751.113647058824,31.2964019607843
"3201",3301801,1221,179,40.8953846153846,1.70397435897436
"3202",3301850,5176,950,106.314166666667,4.42975694444444
"3203",3301876,2755,519,80.8588,3.36911666666667
"3204",3301900,18626,3705,360.724262295082,15.0301775956284
"3205",3302007,10950,2068,273.863333333333,11.4109722222222
"3206",3302056,1073,145,48.05,2.00208333333333
"3207",3302106,2472,295,222.054166666667,9.25225694444445
"3208",3302205,11605,1806,221.174385964912,9.21559941520468
"3209",3302254,3658,574,71.4048648648649,2.9752027027027
"3210",3302270,5913,1211,94.0094594594595,3.91706081081081
"3211",3302304,620,83,51.9966666666667,2.16652777777778
"3212",3302403,25367,4390,402.170428571429,16.7571011904762
"3213",3302452,1004,167,63.5361538461538,2.64733974358974
"3214",3302502,20938,4128,354.31170212766,14.7629875886525
"3215",3302601,4521,838,112.135714285714,4.67232142857143
"3216",3302700,29976,5177,219.975079365079,9.16562830687831
"3217",3302809,1855,307,106.077058823529,4.41987745098039
"3218",3302858,14141,2600,188.136458333333,7.83901909722222
"3219",3302908,3176,463,58.3185714285714,2.42994047619048
"3220",3303005,2818,417,64.0608695652174,2.66920289855072
"3221",3303104,1471,217,75.2104761904762,3.13376984126984
"3222",3303203,13867,2464,201.190638297872,8.38294326241135
"3223",3303302,71598,13117,1489.88270588235,62.0784460784314
"3224",3303401,26431,4390,496.718524590164,20.6966051912568
"3225",3303500,72429,14102,666.879102564102,27.7866292735043
"3226",3303609,3531,599,116.789032258065,4.86620967741935
"3227",3303708,4828,737,95.7268571428571,3.98861904761905
"3228",3303807,6454,1095,208.796829268293,8.69986788617886
"3229",3303856,2851,483,89.762,3.74008333333333
"3230",3303906,41627,6440,401.85609375,16.74400390625
"3231",3303955,2400,418,162.168,6.757
"3232",3304003,2344,361,76.9603703703704,3.20668209876543
"3233",3304102,1749,269,92.6342105263158,3.85975877192982
"3234",3304110,2054,386,62.4167857142857,2.6006994047619
"3235",3304128,1323,211,81.8881818181818,3.41200757575758
"3236",3304144,11579,2392,132.099056603774,5.50412735849057
"3237",3304151,1912,311,66.9685714285714,2.79035714285714
"3238",3304201,15709,2497,268.262950819672,11.1776229508197
"3239",3304300,6378,912,175.034285714286,7.29309523809524
"3240",3304409,1697,272,55.6817391304348,2.32007246376812
"3241",3304508,874,130,83.2657142857143,3.46940476190476
"3242",3304524,18189,3734,218.036545454545,9.08485606060606
"3243",3304557,807579,135866,34.4417391304348,1.43507246376812
"3244",3304607,849,135,66.4716666666667,2.76965277777778
"3245",3304706,4946,604,187.613548387097,7.8172311827957
"3246",3304755,3046,436,106.045833333333,4.41857638888889
"3247",3304805,2808,452,78.7534482758621,3.28139367816092
"3248",3304904,81718,15104,1442.14680555556,60.0894502314815
"3249",3305000,3429,650,103.962666666667,4.33177777777778
"3250",3305109,38775,7030,415.932222222222,17.3305092592593
"3251",3305133,583,81,60.208125,2.508671875
"3252",3305158,2386,331,87.5266666666667,3.64694444444444
"3253",3305208,10962,2011,192.064482758621,8.0026867816092
"3254",3305307,678,79,35.364,1.4735
"3255",3305406,2339,382,149.097727272727,6.2124053030303
"3256",3305505,11086,1794,233.839795918367,9.74332482993197
"3257",3305554,5909,1144,126.568409090909,5.27368371212121
"3258",3305604,1834,318,79.7485294117647,3.32285539215686
"3259",3305703,1155,122,68.7294117647059,2.86372549019608
"3260",3305752,2417,408,139.031304347826,5.79297101449275
"3261",3305802,21343,3593,206.643684210526,8.61015350877193
"3262",3305901,804,137,89.7883333333333,3.74118055555556
"3263",3306008,9650,1580,225.346140350877,9.38942251461988
"3264",3306107,6868,971,172.347428571429,7.18114285714286
"3265",3306156,895,139,62.3152631578947,2.59646929824561
"3266",3306206,3697,770,174.268947368421,7.26120614035088
"3267",3306305,28604,4994,618.989833333333,25.7912430555556
"3268",3500105,4284,675,89.1321428571429,3.71383928571429
"3269",3500204,424,64,60.0075,2.5003125
"3270",3500303,3246,607,263.092244897959,10.9621768707483
"3271",3500402,884,145,137.55,5.73125
"3272",3500501,2982,473,NA,NA
"3273",3500550,822,131,124.8725,5.20302083333333
"3274",3500600,738,108,242.611666666667,10.1088194444444
"3275",3500709,4601,766,172.206,7.17525
"3276",3500758,502,99,98.158,4.08991666666667
"3277",3500808,342,60,NA,NA
"3278",3500907,261,63,277.065,11.544375
"3279",3501004,2083,250,184.538620689655,7.6891091954023
"3280",3501103,289,37,65.6542857142857,2.73559523809524
"3281",3501152,1312,224,108.789523809524,4.53289682539683
"3282",3501202,283,48,NA,NA
"3283",3501301,2527,480,206.657931034483,8.61074712643678
"3284",3501400,171,29,66.2566666666667,2.76069444444444
"3285",3501509,279,78,127.792,5.32466666666667
"3286",3501608,36318,6138,1743.29528571429,72.6373035714286
"3287",3501707,3303,681,204.233783783784,8.50974099099099
"3288",3501806,547,79,NA,NA
"3289",3501905,8415,1490,344.364230769231,14.3485096153846
"3290",3502002,548,102,269.594615384615,11.233108974359
"3291",3502101,6879,1138,100.6634,4.19430833333333
"3292",3502200,2192,362,215.295161290323,8.97063172043011
"3293",3502309,636,123,NA,NA
"3294",3502408,389,60,NA,NA
"3295",3502507,4819,764,462.6015,19.2750625
"3296",3502606,464,77,NA,NA
"3297",3502705,2302,391,251.6088,10.4837
"3298",3502754,2706,538,240.134509803922,10.0056045751634
"3299",3502804,29092,5333,556.352878787879,23.181369949495
"3300",3502903,4164,803,262.185333333333,10.9243888888889
"3301",3503000,469,91,68.3578571428571,2.84824404761905
"3302",3503109,651,126,67.68875,2.82036458333333
"3303",3503158,222,45,104.8,4.36666666666667
"3304",3503208,31262,5786,1907.99338461538,79.4997243589743
"3305",3503307,14976,2574,428.658846153846,17.8607852564103
"3306",3503356,137,28,151.6225,6.31760416666667
"3307",3503406,845,143,57.9976923076923,2.41657051282051
"3308",3503505,381,78,80.52125,3.35505208333333
"3309",3503604,825,160,62.9318181818182,2.62215909090909
"3310",3503703,716,104,NA,NA
"3311",3503802,5618,1014,266.918888888889,11.1216203703704
"3312",3503901,10212,2162,422.818412698413,17.6174338624339
"3313",3503950,166,31,NA,NA
"3314",3504008,14860,2343,376.7890625,15.6995442708333
"3315",3504107,24990,4834,927.191176470588,38.6329656862745
"3316",3504206,2315,267,NA,NA
"3317",3504305,384,138,NA,NA
"3318",3504404,776,133,84.5466666666667,3.52277777777778
"3319",3504503,11606,2140,483.777843137255,20.157410130719
"3320",3504602,3841,940,NA,NA
"3321",3504701,142,34,NA,NA
"3322",3504800,1208,208,74.4590476190476,3.10246031746032
"3323",3504909,881,138,NA,NA
"3324",3505005,248,47,107.308333333333,4.47118055555556
"3325",3505104,504,80,70.697,2.94570833333333
"3326",3505203,3774,540,213.122702702703,8.88011261261261
"3327",3505302,4647,772,188.89875,7.87078125
"3328",3505351,340,81,83.92,3.49666666666667
"3329",3505401,495,72,62.5015384615385,2.60423076923077
"3330",3505500,14980,2642,797.935614035088,33.247317251462
"3331",3505609,2749,548,69.5071428571429,2.89613095238095
"3332",3505708,55828,10961,1818.89020408163,75.7870918367347
"3333",3505807,2153,388,208.494285714286,8.68726190476191
"3334",3505906,6957,994,290.3258,12.0969083333333
"3335",3506003,57604,10727,1162.00142857143,48.4167261904762
"3336",3506102,9123,1627,321.641551724138,13.4017313218391
"3337",3506201,210,35,NA,NA
"3338",3506300,1046,210,124.149230769231,5.17288461538462
"3339",3506359,8576,1696,284.862166666667,11.8692569444444
"3340",3506409,1050,209,NA,NA
"3341",3506508,15848,2932,592.54275862069,24.6892816091954
"3342",3506607,2455,518,147.822592592593,6.15927469135802
"3343",3506706,1101,209,102.353636363636,4.26473484848485
"3344",3506805,1340,219,55.1235294117647,2.2968137254902
"3345",3506904,1245,234,86.3057692307692,3.59607371794872
"3346",3507001,8553,1694,255.080806451613,10.6283669354839
"3347",3507100,2860,475,68.224375,2.84268229166667
"3348",3507159,307,52,71.6975,2.98739583333333
"3349",3507209,96,12,502.55,20.9395833333333
"3350",3507308,560,94,236.926666666667,9.87194444444444
"3351",3507407,1897,297,112.575714285714,4.69065476190476
"3352",3507456,274,63,141.5,5.89583333333333
"3353",3507506,19180,3589,466.30078125,19.42919921875
"3354",3507605,23945,4515,705.977619047619,29.4157341269841
"3355",3507704,607,108,68.24,2.84333333333333
"3356",3507753,226,55,NA,NA
"3357",3507803,3377,533,120.774516129032,5.03227150537634
"3358",3507902,2756,520,167.6884375,6.98701822916667
"3359",3508009,1719,287,192.619090909091,8.02579545454545
"3360",3508108,2419,372,52.4608333333333,2.18586805555556
"3361",3508207,552,93,107.00625,4.45859375
"3362",3508306,493,97,68.9585714285714,2.87327380952381
"3363",3508405,5074,938,398.651875,16.6104947916667
"3364",3508504,9290,2200,377.2076,15.7169833333333
"3365",3508603,2807,538,122.9,5.12083333333333
"3366",3508702,2213,392,167.598076923077,6.9832532051282
"3367",3508801,1879,272,96.6721739130435,4.02800724637681
"3368",3508900,376,119,52.67,2.19458333333333
"3369",3509007,10848,2080,348.729137931034,14.5303807471264
"3370",3509106,211,34,2.84,0.118333333333333
"3371",3509205,10804,2213,439.135416666667,18.2973090277778
"3372",3509254,2350,466,90.0414285714286,3.75172619047619
"3373",3509304,940,150,159.38,6.64083333333333
"3374",3509403,2286,329,308.447837837838,12.8519932432432
"3375",3509452,678,104,354.04875,14.75203125
"3376",3509502,177451,32292,4875.29282051282,203.137200854701
"3377",3509601,7974,1605,306.566734693878,12.7736139455782
"3378",3509700,7486,1217,NA,NA
"3379",3509809,413,71,NA,NA
"3380",3509908,1410,217,114.082727272727,4.75344696969697
"3381",3509957,446,96,NA,NA
"3382",3510005,3035,533,375.784857142857,15.6577023809524
"3383",3510104,303,67,85.2542857142857,3.5522619047619
"3384",3510153,482,144,NA,NA
"3385",3510203,4547,802,136.095641025641,5.67065170940171
"3386",3510302,1932,408,46.6625925925926,1.94427469135802
"3387",3510401,5236,866,142.203409090909,5.92514204545455
"3388",3510500,16887,3706,627.167586206897,26.1319827586207
"3389",3510609,37401,8799,678.918923076923,28.2882884615385
"3390",3510708,1272,222,120.3488,5.01453333333333
"3391",3510807,2885,526,162.092051282051,6.75383547008547
"3392",3510906,280,36,124.355714285714,5.1814880952381
"3393",3511003,1598,351,215.990344827586,8.99959770114942
"3394",3511102,15250,2625,1018.96203389831,42.4567514124294
"3395",3511201,644,99,172.833636363636,7.20140151515151
"3396",3511300,1649,338,NA,NA
"3397",3511409,1838,337,106.418571428571,4.43410714285714
"3398",3511508,5660,1062,272.848666666667,11.3686944444444
"3399",3511607,1581,292,260.563076923077,10.8567948717949
"3400",3511706,1496,241,148.021666666667,6.16756944444445
"3401",3511904,565,102,NA,NA
"3402",3512001,1749,294,210.983076923077,8.79096153846154
"3403",3512100,606,125,119.181666666667,4.96590277777778
"3404",3512209,2307,455,277.058285714286,11.5440952380952
"3405",3512308,1762,371,92.9181481481481,3.87158950617284
"3406",3512407,2858,512,240.260454545455,10.0108522727273
"3407",3512506,647,151,NA,NA
"3408",3512605,263,58,66.0114285714286,2.75047619047619
"3409",3512704,382,51,NA,NA
"3410",3512803,5325,1030,401.7805,16.7408541666667
"3411",3512902,733,121,123.280555555556,5.13668981481481
"3412",3513009,35719,7144,974.026103896104,40.584420995671
"3413",3513108,4553,752,NA,NA
"3414",3513207,827,139,139.79,5.82458333333333
"3415",3513306,266,42,75.0175,3.12572916666667
"3416",3513405,7962,1425,291.899333333333,12.1624722222222
"3417",3513504,9422,1985,446.707704918033,18.6128210382514
"3418",3513603,2082,381,NA,NA
"3419",3513702,4197,607,NA,NA
"3420",3513801,41866,8555,1494.19028985507,62.2579287439614
"3421",3513850,98,21,39.3275,1.63864583333333
"3422",3513900,1358,215,NA,NA
"3423",3514007,696,138,72.255,3.010625
"3424",3514106,2471,400,NA,NA
"3425",3514205,207,51,NA,NA
"3426",3514304,1081,155,62.17375,2.59057291666667
"3427",3514403,5826,965,138.389622641509,5.76623427672956
"3428",3514502,1504,259,NA,NA
"3429",3514601,1194,154,73.7363157894737,3.07234649122807
"3430",3514700,885,108,39.8265,1.6594375
"3431",3514809,1082,165,106.270714285714,4.42794642857143
"3432",3514908,1710,288,83.9604,3.49835
"3433",3514924,266,44,NA,NA
"3434",3514957,211,44,NA,NA
"3435",3515004,23994,5262,NA,NA
"3436",3515103,6060,1295,134.810697674419,5.61711240310078
"3437",3515129,223,33,NA,NA
"3438",3515152,2047,393,303.562068965517,12.6484195402299
"3439",3515186,4686,800,158.0322,6.584675
"3440",3515194,470,104,19.765,0.823541666666667
"3441",3515202,969,128,268.928947368421,11.2053728070175
"3442",3515301,212,67,46.7481818181818,1.94784090909091
"3443",3515350,492,92,31.5136363636364,1.31306818181818
"3444",3515400,1868,299,86.4184,3.60076666666667
"3445",3515509,8212,1305,473.290980392157,19.7204575163399
"3446",3515608,604,89,52.3025,2.17927083333333
"3447",3515657,130,22,196.48,8.18666666666667
"3448",3515707,15033,3611,324.470188679245,13.5195911949686
"3449",3515806,107,15,264.323333333333,11.0134722222222
"3450",3515905,287,36,NA,NA
"3451",3516002,861,147,NA,NA
"3452",3516101,308,49,22.28,0.928333333333333
"3453",3516200,52305,9899,2449.08831325301,102.045346385542
"3454",3516309,12009,2976,215.619791666667,8.98415798611111
"3455",3516408,11711,2683,290.064727272727,12.0860303030303
"3456",3516507,326,84,NA,NA
"3457",3516606,586,79,NA,NA
"3458",3516705,5093,862,157.552,6.56466666666667
"3459",3516804,294,41,332.224444444444,13.8426851851852
"3460",3516853,458,110,278.764,11.6151666666667
"3461",3516903,1090,152,144.696,6.029
"3462",3517000,758,106,NA,NA
"3463",3517109,381,61,61.4842857142857,2.56184523809524
"3464",3517208,1277,272,142.793125,5.94971354166667
"3465",3517307,568,113,51.045,2.126875
"3466",3517406,4338,639,293.11641025641,12.2131837606838
"3467",3517505,2427,501,145.393793103448,6.05807471264368
"3468",3517604,1065,175,92.7875,3.86614583333333
"3469",3517703,1847,248,113.519642857143,4.72998511904762
"3470",3517802,529,72,NA,NA
"3471",3517901,869,168,NA,NA
"3472",3518008,221,30,813.475,33.8947916666667
"3473",3518107,576,99,50.475,2.103125
"3474",3518206,3216,542,134.477352941176,5.60322303921569
"3475",3518305,3713,706,526.618536585366,21.9424390243902
"3476",3518404,13116,2981,646.81701754386,26.9507090643275
"3477",3518503,924,189,107.653888888889,4.4855787037037
"3478",3518602,3994,774,180.38,7.51583333333333
"3479",3518701,33828,6542,677.795882352941,28.2414950980392
"3480",3518800,158158,32506,2401.14895652174,100.047873188406
"3481",3518859,673,151,NA,NA
"3482",3518909,455,75,NA,NA
"3483",3519006,792,142,68.6292857142857,2.85955357142857
"3484",3519055,2242,404,213.608333333333,8.90034722222222
"3485",3519071,28438,6454,760.324603174603,31.6801917989418
"3486",3519105,1366,225,34.6,1.44166666666667
"3487",3519204,591,102,NA,NA
"3488",3519253,456,72,NA,NA
"3489",3519303,3187,557,184.368571428571,7.68202380952381
"3490",3519402,1854,264,188.914545454545,7.87143939393939
"3491",3519501,925,235,NA,NA
"3492",3519600,8800,1650,305.309245283019,12.7212185534591
"3493",3519709,7086,1246,191.153529411765,7.96473039215686
"3494",3519808,785,129,141.4525,5.89385416666667
"3495",3519907,725,107,NA,NA
"3496",3520004,2107,419,NA,NA
"3497",3520103,2411,379,94.6661111111111,3.9444212962963
"3498",3520202,1357,295,111.64935483871,4.6520564516129
"3499",3520301,2688,497,126.450416666667,5.26876736111111
"3500",3520400,5402,955,173.139318181818,7.21413825757576
"3501",3520426,2121,377,125.253529411765,5.21889705882353
"3502",3520442,2650,463,106.339696969697,4.43082070707071
"3503",3520509,35748,6897,1549.41013888889,64.558755787037
"3504",3520608,566,114,NA,NA
