sig_uf (municipio_ibge.csv);ano_deferimento;Municipio-UF;Nom Municipio;nom_nj_agrupada;sig_uf;Idt Capital;mes_deferimento;Nom Regiao;qtd_empresas;qtd_horas_viabilidade_soma;Tempo Médio Viabilidade;vlr_horas_viabilidade_soma;vlr_qtd_empresas;cod_municipio_ibge;cod_municipio_ibge (municipio_ibge.csv);cod_nj_agrupada;cod_nj_agrupada (natureza_juridica_agrupada.csv);Número de registros;opcao_mei;qtd_horas_abertura_media;qtd_horas_abertura_soma;qtd_horas_registro_media;qtd_horas_registro_soma;qtd_horas_viabilidade_media;Soma Tempos;Tempo Médio de Abertura;Tempo Médio Registro;tip_porte;vlr_horas_abertura_media;vlr_horas_abertura_soma;vlr_horas_registro_media;vlr_horas_registro_soma;vlr_horas_viabilidade_media;vlr_latitude;vlr_longitude
MA;2023;Bacabal - MA;Bacabal;Empresário Individual;MA;Não;Março;Nordeste;32;470.7899999999999;15;470,79;32;2101202;2101202;14;14;1;Não;14.7490625;471.97;0.036875;1.18;14.7121875;15;0 Dia(s) 15 Hora(s);0;1;14,7490625;471,97;0,036875;1,18;14,7121875;-4.119750022888184;-44.73596954345703
PB;2023;Areia - PB;Areia;Empresário Individual;PB;Não;Março;Nordeste;1;27.09;27;27,09;1;2501104;2501104;14;14;1;Não;27.26;27.26;0.17;0.17;27.09;27;1 Dia(s) 3 Hora(s);0;1;27,26;27,26;0,17;0,17;27,09;-6.948989868164062;-35.68917846679688
PB;2023;Bananeiras - PB;Bananeiras;Empresário Individual;PB;Não;Março;Nordeste;1;0.03;0;0,03;1;2501500;2501500;14;14;1;Não;0.03;0.03;0;0;0.03;0;0 Dia(s) 0 Hora(s);0;1;0,03;0,03;0;0;0,03;-6.696100234985352;-35.60831832885742
PB;2023;Boqueirão - PB;Boqueirão;Empresário Individual;PB;Não;Março;Nordeste;1;0.05;0;0,05;1;2502508;2502508;14;14;1;Não;0.11;0.11;0.06;0.06;0.05;0;0 Dia(s) 0 Hora(s);0;1;0,11;0,11;0,06;0,06;0,05;-7.496479988098145;-36.13518142700195
PB;2023;Brejo do Cruz - PB;Brejo do Cruz;Empresário Individual;PB;Não;Março;Nordeste;1;0.28;0;0,28;1;2502805;2502805;14;14;1;Não;0.42;0.42;0.14;0.14;0.28;0;0 Dia(s) 0 Hora(s);0;1;0,42;0,42;0,14;0,14;0,28;-6.33050012588501;-37.48799133300781
PB;2023;Caaporã - PB;Caaporã;Empresário Individual;PB;Não;Março;Nordeste;1;41.07;41;41,07;1;2503001;2503001;14;14;1;Não;57.84;57.84;16.77;16.77;41.07;58;2 Dia(s) 10 Hora(s);17;1;57,84;57,84;16,77;16,77;41,07;-7.477230072021484;-34.91738891601562
PB;2023;Pilões - PB;Pilões;Empresário Individual;PB;Não;Março;Nordeste;1;42.37;42;42,37;1;2511608;2511608;14;14;1;Não;42.37;42.37;0;0;42.37;42;1 Dia(s) 18 Hora(s);0;1;42,37;42,37;0;0;42,37;-6.879459857940674;-35.6108283996582
PB;2023;Soledade - PB;Soledade;Empresário Individual;PB;Não;Março;Nordeste;1;0.65;1;0,65;1;2516102;2516102;14;14;1;Não;15.9;15.9;15.25;15.25;0.65;16;0 Dia(s) 16 Hora(s);15;1;15,9;15,9;15,25;15,25;0,65;-7.087120056152344;-36.38119888305664
PB;2023;Taperoá - PB;Taperoá;Empresário Individual;PB;Não;Março;Nordeste;1;0.3;0;0,3;1;2516508;2516508;14;14;1;Não;0.3;0.3;0;0;0.3;0;0 Dia(s) 0 Hora(s);0;1;0,3;0,3;0;0;0,3;-7.221640110015869;-36.84799957275391
PB;2023;Alagoa Nova - PB;Alagoa Nova;Empresário Individual;PB;Não;Março;Nordeste;2;30.87;15;30,87;2;2500403;2500403;14;14;1;Não;15.46;30.92;0.025;0.05;15.435;15;0 Dia(s) 15 Hora(s);0;1;15,46;30,92;0,025;0,05;15,435;-7.065060138702393;-35.76699829101562
PB;2023;Mamanguape - PB;Mamanguape;Empresário Individual;PB;Não;Março;Nordeste;2;23.18;12;23,18;2;2508901;2508901;14;14;1;Não;11.67;23.34;0.08;0.16;11.59;12;0 Dia(s) 12 Hora(s);0;1;11,67;23,34;0,08;0,16;11,59;-6.703269958496094;-35.16989898681641
PB;2023;Monteiro - PB;Monteiro;Empresário Individual;PB;Não;Março;Nordeste;2;43.77;22;43,77;2;2509701;2509701;14;14;1;Não;21.9;43.8;0.015;0.03;21.885;22;0 Dia(s) 22 Hora(s);0;1;21,9;43,8;0,015;0,03;21,885;-7.889229774475098;-37.10012054443359
PB;2023;Uiraúna - PB;Uiraúna;Empresário Individual;PB;Não;Março;Nordeste;2;23.56;12;23,56;2;2516904;2516904;14;14;1;Não;11.785;23.57;0.005;0.01;11.78;12;0 Dia(s) 12 Hora(s);0;1;11,785;23,57;0,005;0,01;11,78;-6.49701976776123;-38.37049865722656
PB;2023;Coremas - PB;Coremas;Empresário Individual;PB;Não;Março;Nordeste;3;0.61;0;0,61;3;2504801;2504801;14;14;1;Não;0.22;0.66;0.01666666666666667;0.05;0.2033333333333333;0;0 Dia(s) 0 Hora(s);0;1;0,22;0,66;0,016666667;0,05;0,203333333;-7.064760208129883;-37.94549179077148
PB;2023;Sousa - PB;Sousa;Empresário Individual;PB;Não;Março;Nordeste;5;37.17;7;37,17;5;2516201;2516201;14;14;1;Não;10.216;51.08;2.782;13.91;7.434;10;0 Dia(s) 10 Hora(s);3;1;10,216;51,08;2,782;13,91;7,434;-6.75246000289917;-38.24729919433594
PE;2023;Afrânio - PE;Afrânio;Empresário Individual;PE;Não;Março;Nordeste;1;20;20;20;1;2600203;2600203;14;14;1;Não;20.14;20.14;0.14;0.14;20;20;0 Dia(s) 20 Hora(s);0;1;20,14;20,14;0,14;0,14;20;-8.60006046295166;-40.99573135375977
PE;2023;Bezerros - PE;Bezerros;Empresário Individual;PE;Não;Março;Nordeste;1;45;45;45;1;2601904;2601904;14;14;1;Não;45.16;45.16;0.16;0.16;45;45;1 Dia(s) 21 Hora(s);0;1;45,16;45,16;0,16;0,16;45;-8.244959831237793;-35.7913703918457
PE;2023;Condado - PE;Condado;Empresário Individual;PE;Não;Março;Nordeste;1;18;18;18;1;2604601;2604601;14;14;1;Não;18.17;18.17;0.17;0.17;18;18;0 Dia(s) 18 Hora(s);0;1;18,17;18,17;0,17;0,17;18;-7.603489875793457;-35.10234832763672
PE;2023;Ilha de Itamaracá - PE;Ilha de Itamaracá;Empresário Individual;PE;Não;Março;Nordeste;1;63;63;63;1;2607604;2607604;14;14;1;Não;63.25;63.25;0.25;0.25;63;63;2 Dia(s) 15 Hora(s);0;1;63,25;63,25;0,25;0,25;63;-7.751910209655762;-34.85234069824219
PE;2023;Serra Talhada - PE;Serra Talhada;Empresário Individual;PE;Não;Março;Nordeste;1;24;24;24;1;2613909;2613909;14;14;1;Não;24.17;24.17;0.17;0.17;24;24;1 Dia(s) 0 Hora(s);0;1;24,17;24,17;0,17;0,17;24;-8.059379577636719;-38.35258865356445
PE;2023;São José do Belmonte - PE;São José do Belmonte;Empresário Individual;PE;Não;Março;Nordeste;1;15;15;15;1;2613503;2613503;14;14;1;Não;15.17;15.17;0.17;0.17;15;15;0 Dia(s) 15 Hora(s);0;1;15,17;15,17;0,17;0,17;15;-7.883570194244385;-38.76379013061523
PE;2023;São Vicente Ferrer - PE;São Vicente Ferrer;Empresário Individual;PE;Não;Março;Nordeste;1;38;38;38;1;2613800;2613800;14;14;1;Não;38.16;38.16;0.16;0.16;38;38;1 Dia(s) 14 Hora(s);0;1;38,16;38,16;0,16;0,16;38;-7.602610111236572;-35.48487091064453
PE;2023;Agrestina - PE;Agrestina;Empresário Individual;PE;Não;Março;Nordeste;2;104;52;104;2;2600302;2600302;14;14;1;Não;55.3;110.6;3.3;6.6;52;55;2 Dia(s) 7 Hora(s);3;1;55,3;110,6;3,3;6,6;52;-8.45930004119873;-35.94906997680664
PE;2023;Aliança - PE;Aliança;Empresário Individual;PE;Não;Março;Nordeste;2;77;39;77;2;2600708;2600708;14;14;1;Não;38.69;77.38;0.19;0.38;38.5;39;1 Dia(s) 15 Hora(s);0;1;38,69;77,38;0,19;0,38;38,5;-7.607359886169434;-35.20539855957031
PE;2023;Araripina - PE;Araripina;Empresário Individual;PE;Não;Março;Nordeste;2;10;5;10;2;2601102;2601102;14;14;1;Não;5.25;10.5;0.25;0.5;5;5;0 Dia(s) 5 Hora(s);0;1;5,25;10,5;0,25;0,5;5;-7.657869815826416;-40.47608184814453
PE;2023;Igarassu - PE;Igarassu;Empresário Individual;PE;Não;Março;Nordeste;2;28;14;28;2;2606804;2606804;14;14;1;Não;14.24;28.48;0.24;0.48;14;14;0 Dia(s) 14 Hora(s);0;1;14,24;28,48;0,24;0,48;14;-7.795839786529541;-34.98152160644531
PE;2023;Ipojuca - PE;Ipojuca;Empresário Individual;PE;Não;Março;Nordeste;2;27;14;27;2;2607208;2607208;14;14;1;Não;13.77;27.54;0.27;0.54;13.5;14;0 Dia(s) 14 Hora(s);0;1;13,77;27,54;0,27;0,54;13,5;-8.460630416870117;-35.09975051879883
PE;2023;Itapissuma - PE;Itapissuma;Empresário Individual;PE;Não;Março;Nordeste;2;78.02000000000001;39;78,02;2;2607752;2607752;14;14;1;Não;39.175;78.34999999999999;0.165;0.33;39.01000000000001;39;1 Dia(s) 15 Hora(s);0;1;39,175;78,35;0,165;0,33;39,01;-7.745299816131592;-34.90945816040039
PE;2023;Ouricuri - PE;Ouricuri;Empresário Individual;PE;Não;Março;Nordeste;2;18;9;18;2;2609907;2609907;14;14;1;Não;11.775;23.55;2.775;5.550000000000001;9;12;0 Dia(s) 12 Hora(s);3;1;11,775;23,55;2,775;5,55;9;-7.951670169830322;-40.21490097045898
PE;2023;Paudalho - PE;Paudalho;Empresário Individual;PE;Não;Março;Nordeste;2;87;44;87;2;2610608;2610608;14;14;1;Não;43.795;87.59;0.295;0.5900000000000001;43.5;44;1 Dia(s) 20 Hora(s);0;1;43,795;87,59;0,295;0,59;43,5;-7.886290073394775;-35.15546035766602
PE;2023;Riacho das Almas - PE;Riacho das Almas;Empresário Individual;PE;Não;Março;Nordeste;2;85;43;85;2;2611705;2611705;14;14;1;Não;42.91;85.82000000000001;0.41;0.8200000000000001;42.5;43;1 Dia(s) 19 Hora(s);0;1;42,91;85,82;0,41;0,82;42,5;-8.08767032623291;-35.89604949951172
PE;2023;Ribeirão - PE;Ribeirão;Empresário Individual;PE;Não;Março;Nordeste;2;58;29;58;2;2611804;2611804;14;14;1;Não;29.2;58.4;0.2;0.4;29;29;1 Dia(s) 5 Hora(s);0;1;29,2;58,4;0,2;0,4;29;-8.51984977722168;-35.35060119628906
PE;2023;Triunfo - PE;Triunfo;Empresário Individual;PE;Não;Março;Nordeste;2;0;0;0;2;2615706;2615706;14;14;1;Não;0.155;0.3100000000000001;0.155;0.3100000000000001;0;0;0 Dia(s) 0 Hora(s);0;1;0,155;0,31;0,155;0,31;0;-7.842569828033447;-38.07675170898438
PE;2023;Jaboatão dos Guararapes - PE;Jaboatão dos Guararapes;Empresário Individual;PE;Não;Março;Nordeste;3;69.02;23;69,02;3;2607901;2607901;14;14;1;Não;23.19;69.56999999999999;0.1833333333333333;0.55;23.00666666666666;23;0 Dia(s) 23 Hora(s);0;1;23,19;69,57;0,183333333;0,55;23,006666667;-8.149069786071777;-35.00183868408203
PE;2023;Belo Jardim - PE;Belo Jardim;Empresário Individual;PE;Não;Março;Nordeste;4;30;8;30;4;2601706;2601706;14;14;1;Não;7.772500000000001;31.09;0.2725;1.09;7.5;8;0 Dia(s) 8 Hora(s);0;1;7,7725;31,09;0,2725;1,09;7,5;-8.268719673156738;-36.3707389831543
PE;2023;Camaragibe - PE;Camaragibe;Empresário Individual;PE;Não;Março;Nordeste;6;125;21;125;6;2603454;2603454;14;14;1;Não;21.07833333333334;126.47;0.245;1.47;20.83333333333333;21;0 Dia(s) 21 Hora(s);0;1;21,078333333;126,47;0,245;1,47;20,833333333;-7.981490135192871;-34.9874382019043
PE;2023;Paulista - PE;Paulista;Empresário Individual;PE;Não;Março;Nordeste;7;191;27;191;7;2610707;2610707;14;14;1;Não;27.50428571428572;192.53;0.2185714285714286;1.53;27.28571428571428;28;1 Dia(s) 4 Hora(s);0;1;27,504285714;192,53;0,218571429;1,53;27,285714286;-7.911980152130127;-34.84907150268555
PE;2023;Santa Cruz do Capibaribe - PE;Santa Cruz do Capibaribe;Empresário Individual;PE;Não;Março;Nordeste;7;96;14;96;7;2612505;2612505;14;14;1;Não;13.94142857142857;97.59;0.2271428571428571;1.59;13.71428571428571;14;0 Dia(s) 14 Hora(s);0;1;13,941428571;97,59;0,227142857;1,59;13,714285714;-7.88730001449585;-36.33882141113281
PE;2023;Petrolina - PE;Petrolina;Empresário Individual;PE;Não;Março;Nordeste;10;210.04;21;210,04;10;2611101;2611101;14;14;1;Não;22.955;229.55;1.951;19.51;21.004;23;0 Dia(s) 23 Hora(s);2;1;22,955;229,55;1,951;19,51;21,004;-9.053199768066406;-40.5186882019043
PE;2023;Olinda - PE;Olinda;Empresário Individual;PE;Não;Março;Nordeste;22;572.04;26;572,04;22;2609600;2609600;14;14;1;Não;26.18136363636364;575.99;0.1795454545454546;3.95;26.00181818181818;26;1 Dia(s) 2 Hora(s);0;1;26,181363636;575,99;0,179545455;3,95;26,001818182;-7.999569892883301;-34.87075042724609
PI;2023;Alegrete do Piauí - PI;Alegrete do Piauí;Empresário Individual;PI;Não;Março;Nordeste;1;24.83;25;24,83;1;2200277;2200277;14;14;1;Não;24.83;24.83;0;0;24.83;25;1 Dia(s) 1 Hora(s);0;1;24,83;24,83;0;0;24,83;-7.205840110778809;-40.77183151245117
PI;2023;Avelino Lopes - PI;Avelino Lopes;Empresário Individual;PI;Não;Março;Nordeste;1;17;17;17;1;2201101;2201101;14;14;1;Não;39.94;39.94;22.94;22.94;17;40;1 Dia(s) 16 Hora(s);23;1;39,94;39,94;22,94;22,94;17;-10.18309020996094;-43.91675186157227
PI;2023;Belém do Piauí - PI;Belém do Piauí;Empresário Individual;PI;Não;Março;Nordeste;1;0.28;0;0,28;1;2201572;2201572;14;14;1;Não;1.23;1.23;0.95;0.95;0.28;1;0 Dia(s) 1 Hora(s);1;1;1,23;1,23;0,95;0,95;0,28;-7.390669822692871;-40.97341156005859
PI;2023;Buriti dos Lopes - PI;Buriti dos Lopes;Empresário Individual;PI;Não;Março;Nordeste;1;13.25;13;13,25;1;2202000;2202000;14;14;1;Não;13.25;13.25;0;0;13.25;13;0 Dia(s) 13 Hora(s);0;1;13,25;13,25;0;0;13,25;-3.271110057830811;-41.73043060302734
PI;2023;Caldeirão Grande do Piauí - PI;Caldeirão Grande do Piauí;Empresário Individual;PI;Não;Março;Nordeste;1;17.94;18;17,94;1;2202091;2202091;14;14;1;Não;17.96;17.96;0.02;0.02;17.94;18;0 Dia(s) 18 Hora(s);0;1;17,96;17,96;0,02;0,02;17,94;-7.320670127868652;-40.62857818603516
PI;2023;Campo Grande do Piauí - PI;Campo Grande do Piauí;Empresário Individual;PI;Não;Março;Nordeste;1;22.25;22;22,25;1;2202133;2202133;14;14;1;Não;22.25;22.25;0;0;22.25;22;0 Dia(s) 22 Hora(s);0;1;22,25;22,25;0;0;22,25;-7.177090167999268;-41.06893157958984
PI;2023;Campo Maior - PI;Campo Maior;Empresário Individual;PI;Não;Março;Nordeste;1;0.04;0;0,04;1;2202208;2202208;14;14;1;Não;0.04;0.04;0;0;0.04;0;0 Dia(s) 0 Hora(s);0;1;0,04;0,04;0;0;0,04;-4.859360218048096;-42.22072982788086
PI;2023;Canto do Buriti - PI;Canto do Buriti;Empresário Individual;PI;Não;Março;Nordeste;1;0;0;0;1;2202307;2202307;14;14;1;Não;0;0;0;0;0;0;0 Dia(s) 0 Hora(s);0;1;0;0;0;0;0;-8.333209991455078;-43.39878082275391
PI;2023;Curral Novo do Piauí - PI;Curral Novo do Piauí;Empresário Individual;PI;Não;Março;Nordeste;1;14.98;15;14,98;1;2203271;2203271;14;14;1;Não;15;15;0.02;0.02;14.98;15;0 Dia(s) 15 Hora(s);0;1;15;15;0,02;0,02;14,98;-7.883150100708008;-40.8105583190918
PI;2023;Demerval Lobão - PI;Demerval Lobão;Empresário Individual;PI;Não;Março;Nordeste;1;16.54;17;16,54;1;2203305;2203305;14;14;1;Não;16.54;16.54;0;0;16.54;17;0 Dia(s) 17 Hora(s);0;1;16,54;16,54;0;0;16,54;-5.337339878082275;-42.67314910888672
PI;2023;Elesbão Veloso - PI;Elesbão Veloso;Empresário Individual;PI;Não;Março;Nordeste;1;17.6;18;17,6;1;2203503;2203503;14;14;1;Não;17.6;17.6;0;0;17.6;18;0 Dia(s) 18 Hora(s);0;1;17,6;17,6;0;0;17,6;-6.199299812316895;-42.18780899047852
PI;2023;Guadalupe - PI;Guadalupe;Empresário Individual;PI;Não;Março;Nordeste;1;10.12;10;10,12;1;2204501;2204501;14;14;1;Não;10.12;10.12;0;0;10.12;10;0 Dia(s) 10 Hora(s);0;1;10,12;10,12;0;0;10,12;-6.842199802398682;-43.66807174682617
PI;2023;Ilha Grande - PI;Ilha Grande;Empresário Individual;PI;Não;Março;Nordeste;1;0.85;1;0,85;1;2204659;2204659;14;14;1;Não;0.9;0.9;0.05;0.05;0.85;1;0 Dia(s) 1 Hora(s);0;1;0,9;0,9;0,05;0,05;0,85;-2.827579975128174;-41.80934906005859
PI;2023;José de Freitas - PI;José de Freitas;Empresário Individual;PI;Não;Março;Nordeste;1;24.5;25;24,5;1;2205508;2205508;14;14;1;Não;24.68;24.68;0.18;0.18;24.5;25;1 Dia(s) 1 Hora(s);0;1;24,68;24,68;0,18;0,18;24,5;-4.695409774780273;-42.52545928955078
PI;2023;Morro Cabeça No Tempo - PI;Morro Cabeça No Tempo;Empresário Individual;PI;Não;Março;Nordeste;1;23.38;23;23,38;1;2206654;2206654;14;14;1;Não;23.38;23.38;0;0;23.38;23;0 Dia(s) 23 Hora(s);0;1;23,38;23,38;0;0;23,38;-9.771659851074219;-43.94195938110352
PI;2023;Simplício Mendes - PI;Simplício Mendes;Empresário Individual;PI;Não;Março;Nordeste;1;24.02;24;24,02;1;2210805;2210805;14;14;1;Não;24.04;24.04;0.02;0.02;24.02;24;1 Dia(s) 0 Hora(s);0;1;24,04;24,04;0,02;0,02;24,02;-7.78741979598999;-42.03068161010742
PI;2023;São João do Piauí - PI;São João do Piauí;Empresário Individual;PI;Não;Março;Nordeste;1;48.08;48;48,08;1;2210003;2210003;14;14;1;Não;48.08;48.08;0;0;48.08;48;2 Dia(s) 0 Hora(s);0;1;48,08;48,08;0;0;48,08;-8.328180313110352;-42.26004028320312
PI;2023;União - PI;União;Empresário Individual;PI;Não;Março;Nordeste;1;58.75;59;58,75;1;2211100;2211100;14;14;1;Não;58.75;58.75;0;0;58.75;59;2 Dia(s) 11 Hora(s);0;1;58,75;58,75;0;0;58,75;-4.618790149688721;-42.76285171508789
PI;2023;Wall Ferraz - PI;Wall Ferraz;Empresário Individual;PI;Não;Março;Nordeste;1;3.71;4;3,71;1;2211704;2211704;14;14;1;Não;3.71;3.71;0;0;3.71;4;0 Dia(s) 4 Hora(s);0;1;3,71;3,71;0;0;3,71;-7.271170139312744;-41.89002990722656
PI;2023;Água Branca - PI;Água Branca;Empresário Individual;PI;Não;Março;Nordeste;1;0;0;0;1;2200202;2200202;14;14;1;Não;0.02;0.02;0.02;0.02;0;0;0 Dia(s) 0 Hora(s);0;1;0,02;0,02;0,02;0,02;0;-5.90556001663208;-42.63182830810547
PI;2023;Curimatá - PI;Curimatá;Empresário Individual;PI;Não;Março;Nordeste;2;18.28;9;18,28;2;2203206;2203206;14;14;1;Não;9.15;18.3;0.01;0.02;9.140000000000001;9;0 Dia(s) 9 Hora(s);0;1;9,15;18,3;0,01;0,02;9,14;-9.974729537963867;-44.28240966796875
PI;2023;Floriano - PI;Floriano;Empresário Individual;PI;Não;Março;Nordeste;2;17.38;9;17,38;2;2203909;2203909;14;14;1;Não;8.710000000000001;17.42;0.02;0.04;8.690000000000001;9;0 Dia(s) 9 Hora(s);0;1;8,71;17,42;0,02;0,04;8,69;-7.002439975738525;-43.08290100097656
PI;2023;Itaueira - PI;Itaueira;Empresário Individual;PI;Não;Março;Nordeste;2;39.55;20;39,55;2;2205102;2205102;14;14;1;Não;19.775;39.55;0;0;19.775;20;0 Dia(s) 20 Hora(s);0;1;19,775;39,55;0;0;19,775;-7.478139877319336;-43.10755920410156
PI;2023;Luzilândia - PI;Luzilândia;Empresário Individual;PI;Não;Março;Nordeste;2;32.94;16;32,94;2;2205805;2205805;14;14;1;Não;16.48;32.96;0.01;0.02;16.47;16;0 Dia(s) 16 Hora(s);0;1;16,48;32,96;0,01;0,02;16,47;-3.599649906158447;-42.31975173950195
