X,Y,OBJECTID,ETE_CD,ETE_NM,ETE_ACH_CD,ETE_AA_OPERACAO,ETE_DS_STATUS,ETE_DS_INTEGRADO,ETE_DS_TOTAL,ETE_DS_TIPOLOGIA,ETE_NM_CORPORECEPTOR,ETE_QT_POPPROJ,ETE_PC_REMOCAODBO,ETE_PC_REMOCAOP,ETE_PC_REMOCAON,ETE_MUN_CD_IBGE,ETE_NM_REGIAOMETROP,ETE_DS_TIPOLOGRESUMIDA
-39.684722,-17.4955559994584,348,2931350_ETE_1,ETE Teixeira de Freitas,77543197,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Decantação/Facultativa/Maturação/Polimento, ,0,0.75,0,0,2931350, ,RAN
-38.754136036,-11.0259708316453,349,2931905_ETE_1,ETE Tucano,771631371,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Facultativa +  Lagoa de Maturação, ,0,0.79000002,0,0,2931905, ,RAN
-39.584146313,-13.2537802175784,350,2932101_ETE_1,ETE Ubaíra,771945321,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.70999998,0,0,2932101, ,LAG
-39.049631756,-15.3220498435185,351,2932507_ETE_1,ETE Una,773641,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.81,0,0,2932507, ,LAG
-39.294727,-14.5862439995396,352,2932705_ETE_1,ETE Uruçuca,773263,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Anaeróbio/Biológico, ,0,0.75,0,0,2932705, ,RAN
-39.056592,-13.3547309995754,353,2932903_ETE_1,ETE Novo Horizonte - Valença,771954132,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.80000001,0,0,2932903, ,RAN
-39.055392,-13.3465609995757,354,2932903_ETE_2,ETE Novo Horizonte II,771954125,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.80000001,0,0,2932903, ,RAN
-39.910182778,-11.5878421956282,355,2933059_ETE_1,ETE Várzea da Roça,771827857,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.60000002,0,0,2933059, ,LAG
-40.934722,-11.2373609996389,356,2933158_ETE_1,ETE Várzea Nova,76169641,0,Ativa,Não,Sim,Reator Anaeróbio + Lagoa Facultativa +  Lagoa de Maturação, ,0,0.69999999,0,0,2933158, ,RAN
-40.624157197,-14.8267221805326,357,2933307_ETE_1,ETE Vitória da Conquista,77382961,0,Ativa,Não,Sim,Reator Anaeróbio + Lodos Ativados, ,0,0.92000002,0,0,2933307, ,RAN
-38.696917,-4.22730599986109,358,2300150_ETE_1,ETE Acarapé,7535875,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,2300150, ,LAG
-39.455948,-6.11323699979995,359,2300309_ETE_1,ETE Acopiara,75456231,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,2300309, ,LAG
-40.551439,-3.58352199988215,360,2300507_ETE_1,ETE Alcpntaras,7516465,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoas de Maturação em Série, ,0,0.80000001,0,0,2300507, ,LAG
-39.737299,-7.00674999977123,361,2300606_ETE_1,ETE Altaneira,75462747,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,2300606, ,LAG
-39.83498,-3.35979499988947,362,2300754_ETE_1,ETE Amontada,7532192,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.80000001,0,0,2300754, ,RAN
-37.749263,-4.5708979998499,363,2301109_ETE_1,ETE Aracati,7541232,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.83999997,0,0,2301109, ,LAG
-37.711592,-4.5281589998513,364,2301109_ETE_2,ETE Canoa Quebrada,7541213,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.88999999,0,0,2301109, ,LAG
-39.043149,-4.41231999985508,365,2301406_ETE_1,ETE Aratuba,7536299,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio (FBAS/FBP/BAS/FAE/FBN/Filtro Russo), ,0,0.85000002,0,0,2301406, ,RAN
-38.966117,-6.95835799977275,366,2301703_ETE_1,ETE Aurora,7544575,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.87,0,0,2301703, ,LAG
-39.28873,-7.29320499976207,367,2301901_ETE_1,ETE Barbalha,75448436,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,2301901,RM Cariri - CE,LAG
-38.6215,-4.29233299985895,368,2301950_ETE_1,ETE Barreira,7536147,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,2301950, ,LAG
-38.783607,-7.15607699976644,369,2302008_ETE_1,ETE Barro,75446461,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.80000001,0,0,2302008, ,RAN
-41.142406,-3.01728599990068,370,2302057_ETE_1,ETE Barroquinha,7515241,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,2302057, ,LAG
-38.871699,-4.34713799985715,371,2302107_ETE_1,ETE Prourb 1,7536242,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.72000003,0,0,2302107, ,SIM
-38.872163,-4.34934799985713,372,2302107_ETE_2,ETE Prourb 2,7536242,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.72000003,0,0,2302107, ,SIM
-38.136,-4.1622219998632,373,2302206_ETE_3,ETE Sítio Lucas,75361132,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,2302206, ,LAG
-38.198384,-4.19841699986204,374,2302206_ETE_1,ETE Choró,7536117,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,2302206, ,LAG
-37.840879387,-4.38321174485599,375,2302206_ETE_2,ETE Morro Branco,0,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.60000002,0,0,2302206, ,LAG
-40.164078,-3.04269999989986,376,2302305_ETE_1,ETE Bela Cruz,7521181,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoas de Maturação em Série, ,0,0.80000001,0,0,2302305, ,LAG
-39.72575,-5.12855599983177,377,2302404_ETE_1,ETE Compacta Bairro de Fátima,7542971,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.93000001,0,0,2302404, ,RAN
-40.834444,-2.91422199990405,378,2302602_ETE_1,ETE Camocim,75161114,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.75,0,0,2302602, ,LAG
-40.371865,-7.06192699976949,379,2302701_ETE_1,ETE Campos Sales,754882,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,2302701, ,LAG
-39.287306,-4.34126099985735,380,2302800_ETE_2,ETE Palestina - Canindé,753497,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,2302800, ,RAN
-39.298168,-4.35198999985703,381,2302800_ETE_1,ETE Avenida São Francisco,7534981,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,2302800, ,LAG
-38.17968597,-4.05712847786663,382,2303501_ETE_1,ETE Vila Xexeu,0,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,2303501,RM Fortaleza - CE,RAN
-39.89111,-6.13363099979924,383,2303600_ETE_1,ETE Catarina,754918993,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,2303600, ,LAG
-38.636035082,-3.73819888087708,384,2303709_ETE_10,ETE São Pedro - Caucaia,7535433,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.60000002,0,0,2303709,RM Fortaleza - CE,LAG
-38.604325433,-3.74865459687671,385,2303709_ETE_12,ETE Velho São Miguel,75354221,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.60000002,0,0,2303709,RM Fortaleza - CE,RAN
-38.641509033,-3.75741460987645,386,2303709_ETE_8,ETE Potira II,7535441,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.60000002,0,0,2303709,RM Fortaleza - CE,LAG
-38.707201283,-3.70179543387827,387,2303709_ETE_4,ETE Junco,75353671,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.60000002,0,0,2303709,RM Fortaleza - CE,LAG
-38.610882192,-3.73643620687712,388,2303709_ETE_11,ETE Tabapuá,75354221,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoas de Maturação em Série, ,0,0.60000002,0,0,2303709,RM Fortaleza - CE,LAG
-38.641939429,-3.74580350487684,389,2303709_ETE_9,ETE São Paulo - Caucaia,7535433,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2303709,RM Fortaleza - CE,ESP
-38.624299903,-3.71925574687766,390,2303709_ETE_2,ETE Boa Esperança - Caucaia,7535431,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2303709,RM Fortaleza - CE,ESP
-38.636128,-3.77917599987573,391,2303709_ETE_5,ETE Jurema,7535443,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoa de Maturação, ,0,0.83999997,0,0,2303709,RM Fortaleza - CE,LAG
-39.064570926,-6.61038920878393,392,2303808_ETE_1,ETE Cedro - CE,75441843,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Anaeróbio/Biológico, ,0,0.72000003,0,0,2303808, ,RAN
-40.663664,-3.54170299988347,393,2304004_ETE_1,ETE Coreaú,7516733,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoas de Maturação em Série, ,0,0.80000001,0,0,2304004, ,LAG
-40.660156949,-5.16844966483049,394,2304103_ETE_1,ETE Crateús 1,742938111,0,Ativa,Não,Sim,Fossa Séptica/Tanque Imhoff/Decanto-Digestor/Biodigestor, ,0,0.60000002,0,0,2304103, ,SIM
-40.661801027,-5.17392729583029,395,2304103_ETE_6,ETE Crateús 2,7429391,0,Ativa,Não,Sim,Fossa Séptica/Tanque Imhoff/Decanto-Digestor/Biodigestor, ,0,0.60000002,0,0,2304103, ,SIM
-40.65926731,-5.16646160383054,396,2304103_ETE_7,ETE Crateús 3,742938111,0,Ativa,Não,Sim,Fossa Séptica/Tanque Imhoff/Decanto-Digestor/Biodigestor, ,0,0.60000002,0,0,2304103, ,SIM
-40.668894,-5.03312499983485,397,2304103_ETE_8,ETE Crateús 4,74292511,0,Ativa,Não,Sim,Fossa Séptica/Tanque Imhoff/Decanto-Digestor/Biodigestor, ,0,0.60000002,0,0,2304103, ,SIM
-40.667736397,-5.1677635618305,398,2304103_ETE_9,ETE Crateús 5,742938111,0,Ativa,Não,Sim,Fossa Séptica/Tanque Imhoff/Decanto-Digestor/Biodigestor, ,0,0.60000002,0,0,2304103, ,SIM
-40.662914415,-5.16750118583048,399,2304103_ETE_10,ETE Crateús 6,742938111,0,Ativa,Não,Sim,Fossa Séptica/Tanque Imhoff/Decanto-Digestor/Biodigestor, ,0,0.60000002,0,0,2304103, ,SIM
-40.66177058,-5.17325525183031,400,2304103_ETE_11,ETE Crateús 7,7429391,0,Ativa,Não,Sim,Fossa Séptica/Tanque Imhoff/Decanto-Digestor/Biodigestor, ,0,0.60000002,0,0,2304103, ,SIM
-40.665013711,-5.17153818083038,401,2304103_ETE_12,ETE Crateús 8,7429391,0,Ativa,Não,Sim,Fossa Séptica/Tanque Imhoff/Decanto-Digestor/Biodigestor, ,0,0.60000002,0,0,2304103, ,SIM
-40.656779117,-5.18222468983002,402,2304103_ETE_13,ETE Crateús 9,7429391,0,Ativa,Não,Sim,Fossa Séptica/Tanque Imhoff/Decanto-Digestor/Biodigestor, ,0,0.60000002,0,0,2304103, ,SIM
-40.659208064,-5.17658879483019,403,2304103_ETE_2,ETE Crateús 10,7429391,0,Ativa,Não,Sim,Fossa Séptica/Tanque Imhoff/Decanto-Digestor/Biodigestor, ,0,0.60000002,0,0,2304103, ,SIM
-40.680077636,-5.17352383583032,404,2304103_ETE_4,ETE Crateús 12,7429376,0,Ativa,Não,Sim,Fossa Séptica/Tanque Imhoff/Decanto-Digestor/Biodigestor, ,0,0.60000002,0,0,2304103, ,SIM
-40.680822,-5.17224399983033,405,2304103_ETE_5,ETE Crateús 13,7429376,0,Ativa,Não,Sim,Fossa Séptica/Tanque Imhoff/Decanto-Digestor/Biodigestor, ,0,0.60000002,0,0,2304103, ,SIM
-40.662222903,-5.1883522288298,406,2304103_ETE_14,ETE Maratoan,7429392,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoas de Maturação em Série, ,0,0.80000001,0,0,2304103, ,LAG
-40.681249269,-5.15932199083078,407,2304103_ETE_15,ETE Revoltosos,7429373,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoas de Maturação em Série, ,0,0.80000001,0,0,2304103, ,LAG
-40.910214,-4.42243099985474,408,2304236_ETE_1,ETE Croatá,742875,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,2304236, ,LAG
-40.266933,-3.7983169998751,409,2304350_ETE_1,ETE Forquilha - CE,7521873,0,Ativa,Não,Sim,Lagoa Facultativa + Lagoa de Maturação, ,0,0.80000001,0,0,2304350, ,LAG
-38.579325653,-3.7242901728775,410,2304400_ETE_44,ETE Língua de Cobra,75354212,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.60000002,0,0,2304400,RM Fortaleza - CE,RAN
-38.588208249,-3.78685279687547,411,2304400_ETE_13,ETE Bonsucesso - Fortaleza,75354251,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.60000002,0,0,2304400,RM Fortaleza - CE,RAN
-38.584214,-3.80886799987477,412,2304400_ETE_51,ETE Novo Mondubim,75354251,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.60000002,0,0,2304400,RM Fortaleza - CE,RAN
-38.607826,-3.75580099987651,413,2304400_ETE_21,ETE Conjunto Ceará,75354221,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.75,0,0,2304400,RM Fortaleza - CE,LAG
-38.600520506,-3.80215976387498,414,2304400_ETE_96,ETE Tia Joana,75354223,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.60000002,0,0,2304400,RM Fortaleza - CE,RAN
-38.614623296,-3.78381240887558,415,2304400_ETE_30,ETE Granja Lisboa,75354222,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.60000002,0,0,2304400,RM Fortaleza - CE,RAN
-38.614988207,-3.78415567787555,416,2304400_ETE_66,ETE Residencial Dr Lindival de Freitas,75354222,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.60000002,0,0,2304400,RM Fortaleza - CE,RAN
-38.615472981,-3.77967191387571,417,2304400_ETE_67,ETE Residencial Independência,75354222,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.60000002,0,0,2304400,RM Fortaleza - CE,RAN
-38.587219825,-3.81759740187446,418,2304400_ETE_23,ETE Conjunto Esperança II,75354252,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.75,0,0,2304400,RM Fortaleza - CE,LAG
-38.580775359,-3.80961104787475,419,2304400_ETE_49,ETE Mondubim II,75354251,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,2304400,RM Fortaleza - CE,RAN
-38.601521,-3.81614499987452,420,2304400_ETE_54,ETE Parque Fluminense I,75354252,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.75,0,0,2304400,RM Fortaleza - CE,LAG
-38.602953333,-3.81370138187457,421,2304400_ETE_55,ETE Parque Fluminense II,75354253,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.60000002,0,0,2304400,RM Fortaleza - CE,LAG
-38.590186935,-3.82284530587427,422,2304400_ETE_56,ETE Parque Santa Rosa,75354252,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.614398,-3.81152299987469,423,2304400_ETE_91,ETE Sumaré,75354223,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.72000003,0,0,2304400,RM Fortaleza - CE,SIM
-38.590886835,-3.81255693687465,424,2304400_ETE_99,ETE Urupês,75354252,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.49418019,-3.76900480487607,425,2304400_ETE_45,ETE Luciano Cavalcante,7535622,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Anaeróbio/Biológico, ,0,0.60000002,0,0,2304400,RM Fortaleza - CE,RAN
-38.500147577,-3.77183076587596,426,2304400_ETE_61,ETE Pindorama - Fortaleza (Verif. Local.),7535622,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,2304400,RM Fortaleza - CE,RAN
-38.544889,-3.79586099987518,427,2304400_ETE_3,ETE 31 de Março,7535645,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.48269578,-3.79851710087511,428,2304400_ETE_14,ETE Cambeba,75356263,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.60000002,0,0,2304400,RM Fortaleza - CE,RAN
-38.518735,-3.82225899987429,429,2304400_ETE_39,ETE João Paulo II - Fortaleza,7535651,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.75,0,0,2304400,RM Fortaleza - CE,LAG
-38.505609,-3.77453099987591,430,2304400_ETE_42,ETE Lagoa da Zeza,7535633,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,2304400,RM Fortaleza - CE,RAN
-38.471834,-3.8498579998734,431,2304400_ETE_63,ETE Por do Sol,75356275,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,2304400,RM Fortaleza - CE,RAN
-38.513905864,-3.82457482387427,432,2304400_ETE_88,ETE Sítio Estrela,7535651,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.512725,-3.81663699987451,433,2304400_ETE_89,ETE Sítio Santana,7535651,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,2304400,RM Fortaleza - CE,RAN
-38.510872003,-3.7822448558756,434,2304400_ETE_92,ETE Tancredo Neves,7535633,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.60000002,0,0,2304400,RM Fortaleza - CE,LAG
-38.5077199,-3.77972510287568,435,2304400_ETE_93,ETE Tasso Jereissati,7535633,0,Ativa,Não,Sim,Lagoa Facultativa, ,0,0.75,0,0,2304400,RM Fortaleza - CE,LAG
-38.50982914,-3.800622144875,436,2304400_ETE_102,ETE Zeza Tijolo,7535651,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,2304400,RM Fortaleza - CE,RAN
-38.517740802,-3.83943383587377,437,2304400_ETE_7,ETE Almirante Tamandaré,7535651,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.75,0,0,2304400,RM Fortaleza - CE,RAN
-38.520602708,-3.82914565187412,438,2304400_ETE_16,ETE Campo Estrela,7535651,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.506276416,-3.84514495687357,439,2304400_ETE_28,ETE Dom Lorsheider,7535651,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.509396088,-3.85578028587324,440,2304400_ETE_48,ETE Maria Tomásio,75356284,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-39.908317,-6.54352199978607,441,2311900_ETE_1,ETE Saboeiro,75491121,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.72000003,0,0,2311900, ,SIM
-38.531582451,-3.84065727487373,442,2304400_ETE_53,ETE Palmeiras - Fortaleza,7535653,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoas Facultativas em Série, ,0,0.85000002,0,0,2304400,RM Fortaleza - CE,LAG
-38.528739,-3.83161599987401,443,2304400_ETE_82,ETE São Cristovão - Fortaleza,7535651,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoas de Maturação em Série, ,0,0.80000001,0,0,2304400,RM Fortaleza - CE,LAG
-38.519530762,-3.84845919087347,444,2304400_ETE_83,ETE São João - Fortaleza,7535653,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.60000002,0,0,2304400,RM Fortaleza - CE,RAN
-38.505613775,-3.83405907087395,445,2304400_ETE_100,ETE Varginha,7535651,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.583822,-3.83410999987394,446,2304400_ETE_6,ETE Acarapé III,7535645,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.68000001,0,0,2304400,RM Fortaleza - CE,RAN
-38.57940231,-3.83050947187407,447,2304400_ETE_62,ETE PM do Planalto Ayrton Senna,7535645,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.570178101,-3.82729396887413,448,2304400_ETE_32,ETE Ipaumirim,7535645,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.551447271,-3.83015636687403,449,2304400_ETE_40,ETE José Walter,7535644,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.60000002,0,0,2304400,RM Fortaleza - CE,LAG
-38.562037316,-3.82342960087426,450,2304400_ETE_46,ETE Marcos Freire - Fortaleza,7535645,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.559612,-3.82616299987419,451,2304400_ETE_60,ETE Pequeno Mondubim,7535644,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.72000003,0,0,2304400,RM Fortaleza - CE,SIM
-38.565314386,-3.82962525887409,452,2304400_ETE_71,ETE Residencial Monte Líbano,7535645,0,Ativa,Não,Sim,Fossa Séptica + Filtro Anaeróbio/Biológico, ,0,0.72000003,0,0,2304400,RM Fortaleza - CE,SIM
-38.569767109,-3.81792569387445,453,2304400_ETE_87,ETE Sítio Córrego,7535645,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.545401,-3.79725499987514,454,2304400_ETE_97,ETE Tupã Mirim,7535645,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa + Lagoas de Maturação em Série, ,0,0.75,0,0,2304400,RM Fortaleza - CE,LAG
-38.535443734,-3.83146579287403,455,2304400_ETE_72,ETE Residencial Monte Price I e II,7535652,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.555866481,-3.80155633687502,456,2304400_ETE_35,ETE Jana Barroso,7535645,0,Ativa,Não,Sim,Reator Anaeróbio + Filtro Aeróbio (FBAS/FBP/BAS/FAE/FBN/Filtro Russo), ,0,0.76999998,0,0,2304400,RM Fortaleza - CE,RAN
-38.534423228,-3.79126839987531,457,2304400_ETE_4,ETE 8 de Setembro,7535642,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.542505124,-3.78241135587563,458,2304400_ETE_24,ETE Conjunto Ômega Serrinha,7535642,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.526250584,-3.79040787487539,459,2304400_ETE_52,ETE Novo Renascer,7535641,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.531514096,-3.79648426287518,460,2304400_ETE_90,ETE Soares Moreno,7535643,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.528249318,-3.81521573687456,461,2304400_ETE_2,ETE 24 de Março,7535643,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.526900594,-3.81366592887462,462,2304400_ETE_11,ETE Barroso,7535643,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.522507,-3.82281599987428,463,2304400_ETE_36,ETE Jangurussu,7535651,0,Ativa,Não,Sim,Lagoa Anaeróbia + Lagoa Facultativa/Lagoa de Decantação (Sistema Australiano), ,0,0.75,0,0,2304400,RM Fortaleza - CE,LAG
-38.528575655,-3.82702598987414,464,2304400_ETE_41,ETE Lagoa da Prata,7535651,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.522987599,-3.81997560787438,465,2304400_ETE_50,ETE Novo Barroso,7535651,0,Ativa,Não,Sim,"Reator Anaeróbio (RAFA, RALF, UASB, DAFA)", ,0,0.64999998,0,0,2304400,RM Fortaleza - CE,RAN
-38.50795386,-3.8095028848747,466,2304400_ETE_64,ETE Preurbis - Cocó,7535651,0,Ativa,Não,Sim,Lodos Ativados em Batelada - SBR Sequencing Batch Reactor/ICEAS Aeração Prolongada c/Ciclos Intermitentes, ,0,0.60000002,0,0,2304400,RM Fortaleza - CE,LAT
-38.521349824,-3.81971412587441,467,2304400_ETE_98,ETE Unidos Venceremos,7535651,0,Nto localizadas - sem informações,Não,Sim,Sem Informações/Não localizada,Sem informação,0,0,0,0,2304400,RM Fortaleza - CE,ESP
-38.538396,-3.79564699987516,468,2304400_ETE_34,ETE Itaperussu,7535643,0,Ativa,Não,Sim,Lodos Ativados de Aeração Prolongada, ,0,0.89999998,0,0,2304400,RM Fortaleza - CE,LAT
