"","cod_municipio_ibge","qtd_abertas","qtd_abertas_Consórcio de Sociedades","qtd_abertas_Cooperativa","qtd_abertas_EIRELI","qtd_abertas_Empresa Pública","qtd_abertas_Empresário Individual","qtd_abertas_Estabelecimento, no Brasil, de Sociedade Estrangeira e Empresas Binacionais","qtd_abertas_Grupo de Sociedades","qtd_abertas_Sociedade Anônima","qtd_abertas_Sociedade de Economia Mista","qtd_abertas_Sociedade em Comandita por Ações","qtd_abertas_Sociedade em Comandita Simples","qtd_abertas_Sociedade em Conta de Participação","qtd_abertas_Sociedade em Nome Coletivo","qtd_abertas_Sociedade Limitada"
"4247","412420",23,0,0,0,0,20,0,0,0,0,0,0,0,0,3
"4248","412430",13,0,0,0,0,12,0,0,0,0,0,0,0,0,1
"4249","412440",266,0,3,2,0,213,0,0,0,0,0,0,0,0,48
"4250","412450",84,0,0,0,0,71,0,0,2,0,0,0,0,0,11
"4251","412460",95,0,0,0,0,84,0,0,0,0,0,0,0,0,11
"4252","412470",74,0,0,0,0,67,0,0,0,0,0,0,0,0,7
"4253","412480",196,0,2,0,0,158,0,0,0,0,0,0,0,0,36
"4254","412490",79,0,0,0,0,77,0,0,0,0,0,0,0,0,2
"4255","412500",164,0,0,1,0,146,0,0,0,0,0,0,0,0,17
"4256","412510",77,0,0,0,0,75,0,0,0,0,0,0,0,0,2
"4257","412520",108,0,2,0,0,87,0,0,1,0,0,0,0,0,18
"4258","412530",75,0,0,0,0,67,0,0,0,0,0,0,0,0,8
"4259","412535",66,0,0,0,0,57,0,0,1,0,0,0,0,0,8
"4260","412540",36,0,0,0,0,31,0,0,0,0,0,0,0,0,5
"4261","412545",32,0,0,0,0,28,0,0,0,0,0,0,0,0,4
"4262","412550",7187,0,2,51,0,5928,0,0,36,1,0,0,6,0,1163
"4263","412555",16,0,0,0,0,14,0,0,0,0,0,0,0,0,2
"4264","412560",524,0,1,3,0,433,0,0,6,0,0,0,0,0,81
"4265","412570",344,0,0,1,0,279,0,0,1,0,0,0,0,0,63
"4266","412575",71,0,0,0,0,62,0,0,0,0,0,0,0,0,9
"4267","412580",135,0,0,0,0,118,0,0,0,0,0,0,0,0,17
"4268","412590",26,0,0,0,0,19,0,0,1,0,0,0,0,0,6
"4269","412600",115,0,0,0,0,102,0,0,0,0,0,0,0,0,13
"4270","412610",76,0,0,0,0,62,0,0,0,0,0,0,0,0,14
"4271","412620",102,0,0,3,0,83,0,0,0,0,0,0,0,0,16
"4272","412625",2345,0,0,17,0,2066,0,0,5,0,0,0,0,0,257
"4273","412627",94,0,1,0,0,80,0,0,0,0,0,0,0,0,13
"4274","412630",196,0,0,3,0,165,0,0,2,0,0,0,0,0,26
"4275","412635",58,0,1,1,0,53,0,0,0,0,0,0,0,0,3
"4276","412640",145,0,0,0,0,138,0,0,0,0,0,0,0,0,7
"4277","412650",247,0,0,0,0,206,0,0,0,0,0,0,0,0,41
"4278","412660",283,0,0,4,0,236,0,0,0,0,0,0,0,0,43
"4279","412665",17,0,1,0,0,13,0,0,0,0,0,0,0,0,3
"4280","412667",96,0,0,0,0,86,0,0,0,0,0,0,0,0,10
"4281","412670",69,0,1,1,0,59,0,0,0,0,0,0,0,0,8
"4282","412680",230,0,0,0,0,196,0,0,0,0,0,0,0,0,34
"4283","412690",78,0,0,0,0,71,0,0,0,0,0,0,0,0,7
"4284","412700",108,0,0,0,0,96,0,0,0,0,0,0,0,0,12
"4285","412710",981,0,0,7,0,778,0,0,3,0,0,0,0,0,193
"4286","412720",177,0,0,0,0,150,0,0,0,0,0,0,0,0,27
"4287","412730",159,0,1,1,0,142,0,0,0,0,0,0,0,0,15
"4288","412740",348,0,0,0,0,310,0,0,0,0,0,0,0,0,38
"4289","412750",227,0,0,0,0,202,0,0,0,0,0,0,4,0,21
"4290","412760",236,0,0,0,0,206,0,0,0,0,0,0,0,0,30
"4291","412770",2775,0,3,26,0,2066,0,0,9,1,0,0,0,0,670
"4292","412780",95,0,0,0,0,83,0,0,0,0,0,0,0,0,12
"4293","412785",98,0,1,1,0,82,0,0,0,0,0,0,0,0,14
"4294","412788",58,0,0,6,0,42,0,0,0,0,0,0,0,0,10
"4295","412790",88,0,0,0,0,76,0,0,0,0,0,0,0,0,12
"4296","412795",155,0,0,1,0,133,0,0,1,0,0,0,0,0,20
"4297","412796",187,1,1,0,0,167,0,0,1,0,0,0,0,0,17
"4298","412800",241,0,0,2,0,206,0,0,0,0,0,0,0,0,33
"4299","412810",2012,0,1,24,0,1581,0,0,6,0,0,0,0,0,400
"4300","412820",1058,0,2,3,0,913,0,0,2,0,0,0,0,0,138
"4301","412830",15,0,0,0,0,13,0,0,0,0,0,0,0,0,2
"4302","412840",132,0,0,1,0,122,0,0,0,0,0,0,0,0,9
"4303","412850",286,0,0,1,0,244,0,0,0,0,0,0,0,0,41
"4304","412853",87,0,0,0,0,69,0,0,0,0,0,0,0,0,18
"4305","412855",117,0,0,0,0,112,0,0,0,0,0,0,0,0,5
"4306","412860",93,0,1,0,0,70,0,0,0,0,0,0,0,0,22
"4307","412862",46,0,1,0,0,42,0,0,0,0,0,0,0,0,3
"4308","412863",11,0,0,0,0,11,0,0,0,0,0,0,0,0,0
"4309","412865",33,0,2,0,0,26,0,0,0,0,0,0,0,0,5
"4310","412870",147,0,1,1,0,115,0,0,0,0,0,0,0,0,30
"4311","412880",44,0,0,0,0,40,0,0,0,0,0,0,0,0,4
"4312","420005",22,0,0,0,0,21,0,0,0,0,0,0,0,0,1
"4313","420010",211,0,0,2,0,175,0,0,0,0,0,0,0,0,34
"4314","420020",187,0,1,0,0,162,0,0,1,0,0,0,0,0,23
"4315","420030",62,0,2,0,0,48,0,0,0,0,0,0,0,0,12
"4316","420040",88,0,0,0,0,73,0,0,0,0,0,0,0,0,15
"4317","420050",80,0,2,0,0,67,0,0,0,0,0,0,0,0,11
"4318","420055",45,0,1,0,0,36,0,0,0,0,0,0,0,0,8
"4319","420060",107,0,0,1,0,91,0,0,0,0,0,0,0,0,15
"4320","420070",102,0,0,1,0,84,0,0,0,0,0,0,0,0,17
"4321","420075",21,0,1,0,0,18,0,0,0,0,0,0,0,0,2
"4322","420080",75,0,0,1,0,53,0,0,0,0,0,0,0,0,21
"4323","420090",55,0,0,0,0,43,0,0,1,0,0,0,0,0,11
"4324","420100",90,0,0,0,0,73,0,0,0,0,0,0,0,0,17
"4325","420110",33,0,0,0,0,29,0,0,0,0,0,0,0,0,4
"4326","420120",153,0,2,2,0,115,0,0,0,0,0,0,0,0,34
"4327","420125",148,0,0,1,0,118,0,0,0,0,0,0,0,0,29
"4328","420127",22,0,2,0,0,16,0,0,0,0,0,0,0,0,4
"4329","420130",907,0,2,16,0,633,0,0,5,0,0,0,3,0,248
"4330","420140",1492,0,3,9,0,1221,0,0,4,0,0,0,1,0,254
"4331","420150",121,0,0,2,0,90,0,0,0,0,0,0,0,0,29
"4332","420160",69,0,0,0,0,53,0,0,0,0,0,0,0,0,16
"4333","420165",21,0,1,1,0,14,0,0,0,0,0,0,0,0,5
"4334","420170",140,0,0,0,0,113,0,0,0,0,0,0,0,0,27
"4335","420180",56,0,1,0,0,45,0,0,0,0,0,0,0,0,10
"4336","420190",84,0,1,1,0,61,0,0,0,0,0,0,0,0,21
"4337","420195",319,0,0,2,0,291,0,0,0,0,0,0,0,0,26
"4338","420200",5561,1,1,52,0,4120,0,0,32,1,0,0,13,0,1341
"4339","420205",219,0,0,1,0,189,0,0,0,0,0,0,0,0,29
"4340","420207",314,0,0,2,0,281,0,0,0,0,0,0,0,0,31
"4341","420208",34,0,0,0,0,28,0,0,0,0,0,0,0,0,6
"4342","420209",23,0,0,1,0,18,0,0,0,0,0,0,0,0,4
"4343","420210",896,0,3,3,0,736,0,0,6,0,0,0,0,0,148
"4344","420213",34,0,0,0,0,32,0,0,0,0,0,0,0,0,2
"4345","420215",22,0,1,0,0,16,0,0,0,0,0,0,0,0,5
"4346","420220",158,0,1,3,0,126,0,0,1,0,0,0,0,0,27
"4347","420230",2352,0,1,19,0,1920,0,0,9,0,0,0,0,0,403
"4348","420240",8309,3,11,73,1,6065,0,0,42,0,0,0,3,0,2111
"4349","420243",30,0,0,0,0,23,0,0,0,0,0,0,0,0,7
"4350","420245",567,0,2,8,0,414,0,0,2,0,0,0,1,0,140
"4351","420250",54,0,1,0,0,41,0,0,0,0,0,0,0,0,12
"4352","420253",50,0,0,0,0,39,0,0,0,0,0,0,0,0,11
"4353","420257",23,0,0,0,0,20,0,0,0,0,0,0,0,0,3
"4354","420260",99,0,2,0,0,83,0,0,0,0,0,0,0,0,14
"4355","420270",71,0,1,0,0,60,0,0,0,0,0,0,0,0,10
"4356","420280",416,0,0,3,0,310,0,0,5,0,0,0,0,0,98
"4357","420285",61,0,1,0,0,50,0,0,0,0,0,0,0,0,10
"4358","420287",21,0,2,0,0,17,0,0,0,0,0,0,0,0,2
"4359","420290",2783,0,3,32,0,2083,0,0,7,1,0,0,1,0,656
"4360","420300",657,0,1,5,0,484,0,0,4,0,0,0,0,0,163
"4361","420310",84,0,1,0,0,66,0,0,0,0,0,0,0,0,17
"4362","420315",44,0,0,0,0,34,0,0,0,0,0,0,0,0,10
"4363","420320",2590,0,1,15,0,2252,0,0,0,0,0,0,1,0,321
"4364","420325",25,0,0,0,0,17,0,0,0,0,0,0,0,0,8
"4365","420330",180,0,1,1,0,152,0,0,0,0,0,0,0,0,26
"4366","420340",80,0,0,1,0,73,0,0,1,0,0,0,0,0,5
"4367","420350",131,0,1,1,0,118,0,0,0,0,0,0,0,0,11
"4368","420360",483,0,1,4,0,378,0,0,4,0,0,0,0,0,96
"4369","420370",147,0,1,1,0,108,0,0,0,0,0,0,0,0,37
"4370","420380",717,0,2,4,0,586,0,0,8,0,0,0,0,0,117
"4371","420390",235,0,0,2,0,174,0,0,1,0,0,0,0,0,58
"4372","420395",399,0,0,0,0,357,0,0,2,0,0,0,0,0,40
"4373","420400",180,0,0,0,0,140,0,0,0,0,0,0,0,0,40
"4374","420410",33,0,1,1,0,26,0,0,0,0,0,0,0,0,5
"4375","420415",35,0,0,1,0,18,0,0,0,0,0,0,0,0,16
"4376","420417",20,0,1,0,0,16,0,0,0,0,0,0,0,0,3
"4377","420419",20,0,2,0,0,17,0,0,0,0,0,0,0,0,1
"4378","420420",4329,2,14,55,1,2983,0,0,21,0,0,0,0,0,1253
"4379","420425",213,0,0,4,0,161,0,0,0,0,0,0,0,0,48
"4380","420430",1119,1,4,11,0,776,0,0,1,1,0,0,0,0,325
"4381","420435",64,0,1,0,0,35,0,0,0,0,0,0,0,0,28
"4382","420440",140,0,1,2,0,100,0,0,0,0,0,0,0,0,37
"4383","420445",12,0,0,0,0,10,0,0,0,0,0,0,0,0,2
"4384","420450",219,0,0,0,0,179,0,0,1,0,0,0,0,0,39
"4385","420455",197,0,0,0,0,173,0,0,0,0,0,0,0,0,24
"4386","420460",3848,0,3,52,0,2846,0,0,16,0,0,0,2,0,929
"4387","420470",134,0,0,0,0,108,0,0,0,0,0,0,0,0,26
"4388","420475",19,0,1,3,0,11,0,0,0,0,0,0,0,0,4
"4389","420480",621,0,1,6,0,510,0,0,1,0,0,0,2,0,101
"4390","420490",115,0,1,2,0,85,0,0,0,0,0,0,0,0,27
"4391","420500",265,0,0,4,0,208,0,0,0,0,0,0,0,0,53
"4392","420510",50,0,0,0,0,45,0,0,0,0,0,0,0,0,5
"4393","420515",70,0,1,0,0,61,0,0,0,0,0,0,0,0,8
"4394","420517",11,0,1,0,0,10,0,0,0,0,0,0,0,0,0
"4395","420519",30,0,0,0,0,24,0,0,0,0,0,0,0,0,6
"4396","420520",62,0,0,1,0,43,0,0,0,0,0,0,0,0,18
"4397","420530",146,0,0,3,0,116,0,0,1,0,0,0,0,0,26
"4398","420535",17,0,0,0,0,16,0,0,0,0,0,0,0,0,1
"4399","420540",16744,9,10,118,1,12878,0,0,104,1,0,0,38,0,3585
"4400","420543",24,0,1,0,0,18,0,0,0,0,0,0,0,0,5
"4401","420545",390,0,1,2,0,316,0,0,1,0,0,0,0,0,70
"4402","420550",372,0,0,4,0,279,0,0,0,0,0,0,0,0,89
"4403","420555",22,0,2,0,0,17,0,0,0,0,0,0,0,0,3
"4404","420560",39,0,0,0,0,31,0,0,0,0,0,0,0,0,8
"4405","420570",721,0,0,8,0,568,0,0,2,0,0,0,0,0,143
"4406","420580",321,0,2,3,0,216,0,0,3,0,0,0,1,0,96
"4407","420590",1512,1,1,11,0,1128,0,0,6,0,0,0,0,0,365
"4408","420600",258,0,0,1,0,220,0,0,0,0,0,0,0,0,37
"4409","420610",68,0,0,0,0,57,0,0,0,0,0,0,0,0,11
"4410","420620",185,0,0,2,0,147,0,0,0,0,0,0,0,0,36
"4411","420630",434,0,2,3,0,366,0,0,0,0,0,0,0,0,63
"4412","420640",103,0,1,0,0,72,0,0,0,0,0,0,0,0,30
"4413","420650",662,0,0,4,0,520,0,0,3,0,0,0,1,0,134
"4414","420660",66,0,0,1,0,51,0,0,0,0,0,0,0,0,14
"4415","420665",90,0,1,1,0,69,0,0,0,0,0,0,0,0,19
"4416","420670",302,1,0,0,0,263,0,0,1,0,0,0,0,0,37
"4417","420675",25,0,0,0,0,17,0,0,0,0,0,0,0,0,8
"4418","420680",26,0,0,0,0,22,0,0,0,0,0,0,0,0,4
"4419","420690",238,0,0,2,0,184,0,0,0,0,0,0,0,0,52
"4420","420700",1027,0,2,14,1,753,0,0,2,0,0,0,0,0,255
"4421","420710",276,1,1,0,0,217,0,0,2,0,0,0,0,0,55
"4422","420720",145,0,0,0,0,132,0,0,0,0,0,0,0,0,13
"4423","420730",1259,0,0,9,0,1059,0,0,0,0,0,0,0,0,191
"4424","420740",78,0,1,0,0,70,0,0,0,0,0,0,0,0,7
"4425","420750",1382,0,2,17,0,1118,0,0,5,0,0,0,0,0,240
"4426","420757",25,0,0,1,0,15,0,0,0,0,0,0,0,0,9
"4427","420760",53,0,0,0,0,49,0,0,0,0,0,0,0,0,4
"4428","420765",145,0,1,2,0,121,0,0,0,0,0,0,0,0,21
"4429","420768",28,0,1,0,0,24,0,0,0,0,0,0,0,0,3
"4430","420770",52,0,0,0,0,42,0,0,0,0,0,0,0,0,10
"4431","420775",44,0,1,1,0,31,0,0,0,0,0,0,0,0,11
"4432","420780",118,0,1,1,0,91,0,0,1,0,0,0,0,0,24
"4433","420785",16,0,1,0,0,13,0,0,0,0,0,0,0,0,2
"4434","420790",98,0,0,1,0,85,0,0,3,0,0,0,0,0,9
"4435","420800",100,1,0,0,0,74,0,0,1,0,0,0,0,0,24
"4436","420810",205,0,0,1,0,168,0,0,0,0,0,0,0,0,36
"4437","420820",7487,2,7,62,0,5266,0,0,47,1,0,0,6,0,2096
"4438","420830",2460,0,1,20,0,1772,0,0,13,0,0,0,7,0,647
"4439","420840",218,0,0,0,0,183,0,0,1,0,0,0,0,0,34
"4440","420845",699,0,0,3,0,576,0,0,2,0,0,0,1,0,117
"4441","420850",349,0,4,1,0,266,0,0,0,0,0,0,0,0,78
"4442","420860",54,0,1,0,0,41,0,0,0,0,0,0,0,0,12
"4443","420870",114,0,2,1,0,102,0,0,0,0,0,0,0,0,9
"4444","420880",396,0,0,2,0,326,0,0,0,0,0,0,0,0,68
"4445","420890",3690,0,7,17,0,2816,0,0,19,1,0,0,1,0,829
"4446","420895",20,0,2,0,0,14,0,0,0,0,0,0,0,0,4
"4447","420900",547,0,2,4,0,353,0,0,1,1,0,0,0,0,186
"4448","420910",13489,3,13,81,1,10538,0,0,70,0,0,0,67,0,2716
"4449","420915",47,0,0,0,0,39,0,0,0,0,0,0,0,0,8
"4450","420917",28,0,0,0,0,26,0,0,0,0,0,0,0,0,2
"4451","420920",30,0,0,0,0,21,0,0,2,0,0,0,0,0,7
"4452","420930",2956,0,3,11,0,2484,0,0,10,1,0,0,0,0,447
"4453","420940",686,0,0,8,0,588,0,0,0,1,0,0,0,0,89
"4454","420945",23,0,1,2,0,13,0,0,1,0,0,0,0,0,6
"4455","420950",123,0,2,1,0,87,0,0,0,0,0,0,0,0,33
"4456","420960",146,0,1,2,0,115,0,0,0,0,0,0,0,0,28
"4457","420970",140,0,1,2,0,113,0,0,0,0,0,0,0,0,24
"4458","420980",20,0,2,0,0,13,0,0,0,0,0,0,0,0,5
"4459","420985",52,0,1,1,0,42,0,0,0,0,0,0,0,0,8
"4460","420990",156,0,2,0,0,113,0,0,0,0,0,0,0,0,41
"4461","421000",208,0,1,0,0,174,0,0,0,0,0,0,0,0,33
"4462","421003",91,0,0,0,0,65,0,0,0,0,0,0,0,0,26
"4463","421005",29,0,0,1,0,22,0,0,0,0,0,0,0,0,6
"4464","421010",699,1,2,6,0,539,0,0,4,0,0,0,0,0,147
"4465","421020",46,0,0,1,0,35,0,0,0,0,0,0,0,0,10
"4466","421030",56,0,1,0,0,48,0,0,0,0,0,0,0,0,7
"4467","421040",92,0,0,2,0,69,0,0,0,0,0,0,0,0,21
"4468","421050",500,0,0,3,0,395,0,0,1,0,0,0,0,0,101
"4469","421055",25,0,2,1,0,17,0,0,0,0,0,0,0,0,5
"4470","421060",246,0,1,0,0,199,0,0,1,0,0,0,0,0,45
"4471","421070",38,0,0,0,0,33,0,0,0,0,0,0,0,0,5
"4472","421080",86,0,1,1,0,70,0,0,0,0,0,0,0,0,14
"4473","421085",28,0,1,0,0,18,0,0,0,0,0,0,0,0,9
"4474","421090",77,0,0,1,0,67,0,0,0,0,0,0,0,0,9
"4475","421100",115,0,1,1,0,88,0,0,0,0,0,0,0,0,25
"4476","421105",69,0,0,1,0,50,0,0,0,0,0,0,0,0,18
"4477","421110",85,0,0,0,0,74,0,0,0,0,0,0,0,0,11
"4478","421120",277,0,2,4,0,198,0,0,0,0,0,0,0,0,73
"4479","421125",45,0,0,1,0,42,0,0,0,0,0,0,0,0,2
"4480","421130",1916,0,2,10,0,1616,0,0,3,0,0,0,0,0,285
"4481","421140",77,0,1,0,0,50,0,0,0,0,0,0,0,0,26
"4482","421145",51,0,1,0,0,43,0,0,0,0,0,0,0,0,7
"4483","421150",236,0,1,0,0,182,0,0,1,0,0,0,0,0,52
"4484","421160",181,0,0,1,0,129,0,0,0,0,0,0,0,0,51
"4485","421165",16,0,1,0,0,10,0,0,0,0,0,0,0,0,5
"4486","421170",316,0,0,5,0,227,0,0,3,0,0,0,0,0,81
"4487","421175",240,0,2,1,0,197,0,0,1,0,0,0,0,0,39
"4488","421180",79,0,0,1,0,48,0,0,0,0,0,0,0,0,30
"4489","421185",15,0,0,0,0,13,0,0,0,0,0,0,0,0,2
"4490","421187",20,0,0,0,0,16,0,0,0,0,0,0,0,0,4
"4491","421189",24,0,1,0,0,23,0,0,0,0,0,0,0,0,0
"4492","421190",5419,0,2,51,0,4305,0,0,17,0,0,0,17,0,1027
"4493","421200",106,0,1,0,0,87,0,0,0,0,0,0,0,0,18
"4494","421205",27,0,0,0,0,18,0,0,0,0,0,0,0,0,9
"4495","421210",186,0,1,1,0,135,0,0,0,0,0,0,0,0,49
"4496","421220",219,0,1,2,0,181,0,0,1,0,0,0,0,0,34
"4497","421223",24,1,0,0,0,22,0,0,0,0,0,0,0,0,1
"4498","421225",243,0,0,1,0,210,0,0,0,0,0,0,0,0,32
"4499","421227",44,0,0,0,0,28,0,0,0,0,0,0,0,0,16
"4500","421230",171,0,0,1,0,147,0,0,1,0,0,0,0,0,22
"4501","421240",36,0,0,0,0,25,0,0,0,0,0,0,0,0,11
"4502","421250",941,0,0,7,0,795,0,0,2,0,0,0,0,0,137
"4503","421260",47,0,0,1,0,34,0,0,0,0,0,0,0,0,12
"4504","421265",127,0,0,1,0,112,0,0,0,0,0,0,1,0,13
"4505","421270",63,0,1,2,0,47,0,0,0,0,0,0,0,0,13
"4506","421280",612,0,1,3,0,456,0,0,3,0,0,0,0,0,149
"4507","421290",479,0,2,4,0,356,0,0,1,0,0,0,0,0,116
"4508","421300",45,1,0,0,0,28,0,0,1,0,0,0,0,0,15
"4509","421310",112,0,0,1,0,85,0,0,0,0,0,0,0,0,26
"4510","421315",35,0,1,0,0,27,0,0,0,0,0,0,0,0,7
"4511","421320",636,0,1,2,0,493,0,0,3,0,0,0,1,0,136
"4512","421330",55,0,1,0,0,50,0,0,0,0,0,0,0,0,4
"4513","421335",33,0,0,1,0,27,0,0,0,0,0,0,0,0,5
"4514","421340",179,0,1,3,0,135,0,0,0,0,0,0,0,0,40
"4515","421350",674,0,0,6,0,514,0,0,2,0,0,0,0,0,152
"4516","421360",453,0,0,6,0,373,0,0,1,0,0,0,0,0,73
"4517","421370",222,0,1,3,0,159,0,0,1,0,0,0,0,0,58
"4518","421380",131,0,1,0,0,117,0,0,0,0,0,0,0,0,13
"4519","421390",20,0,0,0,0,15,0,0,0,0,0,0,0,0,5
"4520","421400",208,0,2,1,0,166,0,0,0,0,0,0,0,0,39
"4521","421410",24,0,1,1,0,20,0,0,0,0,0,0,0,0,2
"4522","421415",23,0,0,1,0,21,0,0,0,0,0,0,0,0,1
"4523","421420",121,0,2,1,0,88,0,0,0,0,0,0,0,0,30
"4524","421430",57,0,0,0,0,47,0,0,0,0,0,0,0,0,10
"4525","421440",60,0,0,0,0,47,0,0,0,0,0,0,0,0,13
"4526","421450",61,0,0,0,0,45,0,0,0,0,0,0,0,0,16
"4527","421460",107,0,2,0,0,91,0,0,0,0,0,0,0,0,14
"4528","421470",136,0,1,0,0,97,0,0,0,0,0,0,0,0,38
"4529","421480",1524,0,2,12,0,1135,0,0,9,1,0,0,0,0,365
"4530","421490",67,0,1,0,0,46,0,0,3,0,0,0,0,0,17
"4531","421500",544,0,1,1,0,426,0,0,1,0,0,0,0,0,115
"4532","421505",25,0,0,0,0,19,0,0,0,0,0,0,0,0,6
"4533","421507",43,0,1,1,0,38,0,0,0,0,0,0,0,0,3
"4534","421510",240,0,1,1,0,195,0,0,1,0,0,0,0,0,42
"4535","421520",43,0,0,0,0,31,0,0,0,0,0,0,0,0,12
"4536","421530",127,0,2,2,0,100,0,0,1,0,0,0,0,0,22
"4537","421535",43,0,0,1,0,38,0,0,0,0,0,0,0,0,4
"4538","421540",55,0,0,1,0,43,0,0,0,0,0,0,0,0,11
"4539","421545",168,0,1,1,0,138,0,0,0,0,0,0,0,0,28
"4540","421550",237,0,0,2,0,186,0,0,2,0,0,0,0,0,47
"4541","421555",28,0,1,0,0,23,0,0,0,0,0,0,0,0,4
"4542","421560",28,0,0,0,0,26,0,0,0,0,0,0,0,0,2
"4543","421565",104,0,1,0,0,83,0,0,0,0,0,0,0,0,20
"4544","421567",67,0,0,1,0,46,0,0,0,0,0,0,0,0,20
"4545","421568",28,0,0,1,0,20,0,0,0,0,0,0,0,0,7
"4546","421569",13,0,1,0,0,8,0,0,0,0,0,0,0,0,4
"4547","421570",536,0,0,5,0,445,0,0,0,0,0,0,0,0,86
"4548","421575",27,0,1,1,0,22,0,0,0,0,0,0,0,0,3
"4549","421580",1227,0,2,3,0,953,0,0,7,0,0,0,0,0,262
"4550","421590",31,0,0,0,0,30,0,0,0,0,0,0,0,0,1
"4551","421600",239,0,0,1,0,206,0,0,0,0,0,0,0,0,32
"4552","421605",62,0,0,1,0,57,0,0,0,0,0,0,0,0,4
"4553","421610",129,0,4,2,0,100,0,0,0,0,0,0,0,0,23
"4554","421620",1088,1,2,4,0,901,0,0,7,0,0,0,0,0,173
"4555","421625",106,0,0,1,0,85,0,0,3,0,0,0,0,0,17
"4556","421630",539,0,2,6,0,410,0,0,1,0,0,0,0,0,120
"4557","421635",90,0,2,0,0,71,0,0,1,0,0,0,0,0,16
"4558","421640",85,0,0,1,0,72,0,0,0,0,0,0,0,0,12
"4559","421650",252,0,1,2,0,210,0,0,0,0,0,0,0,0,39
"4560","421660",6689,5,7,59,1,5294,0,0,46,0,0,0,7,0,1270
"4561","421670",171,0,0,2,0,131,0,0,2,0,0,0,0,0,36
"4562","421680",55,0,1,0,0,52,0,0,0,0,0,0,0,0,2
"4563","421690",406,0,0,4,0,319,0,0,0,0,0,0,0,0,83
"4564","421700",214,0,1,2,0,163,0,0,0,0,0,0,0,0,48
"4565","421710",36,0,0,0,0,28,0,0,0,0,0,0,0,0,8
"4566","421715",12,0,0,0,0,10,0,0,0,0,0,0,0,0,2
"4567","421720",846,0,1,8,0,649,0,0,0,0,0,0,0,0,188
"4568","421725",70,0,0,0,0,61,0,0,0,0,0,0,0,0,9
"4569","421730",99,0,0,1,0,81,0,0,0,0,0,0,0,0,17
"4570","421740",415,0,1,0,0,359,0,0,1,0,0,0,0,0,54
"4571","421750",201,0,1,0,0,154,0,0,1,0,0,0,0,0,45
"4572","421755",30,0,0,1,0,25,0,0,0,0,0,0,0,0,4
"4573","421760",166,0,0,2,0,130,0,0,1,0,0,0,0,0,33
"4574","421770",614,0,1,1,0,503,0,0,2,0,0,0,0,0,107
"4575","421775",26,0,0,0,0,22,0,0,0,0,0,0,0,0,4
"4576","421780",284,0,2,4,0,205,0,0,0,0,0,0,0,0,73
"4577","421790",93,0,0,0,0,77,0,0,0,0,0,0,0,0,16
"4578","421795",20,0,0,1,0,13,0,0,1,0,0,0,0,0,5
"4579","421800",890,0,3,8,0,650,0,0,7,0,0,0,0,0,222
"4580","421810",49,0,0,0,0,40,0,0,0,0,0,0,0,0,9
"4581","421820",1039,1,0,4,0,843,0,0,3,0,0,0,0,0,188
"4582","421825",81,0,0,0,0,66,0,0,1,0,0,0,0,0,14
"4583","421830",209,0,0,0,0,186,0,0,1,0,0,0,0,0,22
"4584","421835",44,0,0,1,0,35,0,0,0,0,0,0,0,0,8
"4585","421840",98,0,2,1,0,66,0,0,0,0,0,0,0,0,29
"4586","421850",161,0,0,1,0,122,0,0,0,0,0,0,0,0,38
"4587","421860",110,0,0,2,0,90,0,0,0,0,0,0,0,0,18
"4588","421870",2477,1,3,22,0,1950,0,0,7,1,0,0,0,0,493
"4589","421875",49,0,0,0,0,39,0,0,0,0,0,0,0,0,10
"4590","421880",168,0,1,3,0,124,0,0,0,0,0,0,0,0,40
"4591","421885",37,0,1,0,0,31,0,0,0,0,0,0,0,0,5
"4592","421890",181,0,3,0,0,144,0,0,0,0,0,0,0,0,34
"4593","421895",15,0,1,0,0,12,0,0,0,0,0,0,0,0,2
"4594","421900",235,0,2,5,0,168,0,0,1,0,0,0,0,0,59
"4595","421910",37,0,0,0,0,29,0,0,1,0,0,0,0,0,7
"4596","421915",25,0,1,0,0,21,0,0,0,0,0,0,0,0,3
"4597","421917",61,0,0,0,0,56,0,0,0,0,0,0,0,0,5
"4598","421920",66,0,1,0,0,55,0,0,0,0,0,0,0,0,10
"4599","421930",791,0,0,8,0,576,0,0,2,0,0,0,1,0,204
"4600","421935",54,0,0,0,0,37,0,0,0,0,0,0,0,0,17
"4601","421940",54,0,0,0,0,48,0,0,0,0,0,0,0,0,6
"4602","421950",1058,2,1,7,0,838,0,0,2,0,0,0,0,0,208
"4603","421960",28,0,0,1,0,24,0,0,0,0,0,0,0,0,3
"4604","421970",380,1,2,4,0,266,0,0,0,0,0,0,0,0,107
"4605","421985",32,0,0,0,0,28,0,0,0,0,0,0,0,0,4
"4606","422000",280,0,0,3,0,227,0,0,1,0,0,0,0,0,49
"4607","430003",67,0,0,0,0,62,0,0,0,0,0,0,0,0,5
"4608","430005",26,0,0,0,0,19,0,0,1,0,0,0,0,0,6
"4609","430010",190,0,1,2,0,172,0,0,0,0,0,0,0,0,15
"4610","430020",70,0,0,1,0,64,0,0,0,0,0,0,0,0,5
"4611","430030",49,0,0,0,0,43,0,0,1,0,0,0,0,0,5
"4612","430040",989,0,2,3,0,898,0,0,3,0,0,0,1,0,82
"4613","430045",37,0,0,1,0,31,0,0,0,0,0,0,0,0,5
"4614","430047",10,0,1,0,0,9,0,0,0,0,0,0,0,0,0
