CO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,media_notas_CN,media_notas_CH,media_NU_NOTA_LC,media_NU_NOTA_MT,media_NU_NOTA_REDACAO
312610,31,MG,515.165402843602,555.46214953271,532.345794392523,594.417061611374,712.14953271028
312620,31,MG,463.733333333333,456.9,464.209090909091,514,543.636363636364
312630,31,MG,478.085714285714,492.2,468.485714285714,535.885714285714,591.428571428572
312640,31,MG,472.633333333333,511.133333333333,511,564.166666666667,666.666666666667
312650,31,MG,493.8,590.3,523.35,589.55,790
312660,31,MG,470.06,482.185714285714,448.757142857143,464.44,577.142857142857
312670,31,MG,474.41568627451,479.633333333333,475.072222222222,519.839215686275,587.407407407407
312675,31,MG,483.26,538.52,497.62,551.14,628
312680,31,MG,442.52,460.45,448.4,479.94,480
312690,31,MG,490.9,525.96,493.32,526.28,600
312695,31,MG,412.475,457.933333333333,465.033333333333,509.55,600
312700,31,MG,492.73,502.11,482.66,518.13,578
312705,31,MG,493.816666666667,496.3,528.483333333333,486.65,580
312707,31,MG,448.533333333333,470.266666666667,429.7,520.666666666667,566.666666666667
312710,31,MG,477.383458646617,498.848965517241,490.882068965517,533.054887218045,605.103448275862
312720,31,MG,509.4,448.166666666667,453.366666666667,469.966666666667,493.333333333333
312730,31,MG,436.02,502.74,453.7,483.16,528
312733,31,MG,441.277777777778,441.875,429.155,477.411111111111,452
312735,31,MG,499.35,521.75,536.6,531.45,725
312737,31,MG,,377.1,469,,0
312738,31,MG,460.4375,471.925,457.15,480.9625,507.5
312740,31,MG,527.55,572.15,517.2,580.1,740
312750,31,MG,487.966666666667,469.8,487.9,462.866666666667,486.666666666667
312760,31,MG,459.9,493.09375,470.15625,453.4375,613.75
312770,31,MG,520.447478991597,549.392587601078,534.031132075472,595.174509803922,694.986522911051
312780,31,MG,455.275,470.125,476.708333333333,468.866666666667,538.333333333333
312790,31,MG,435.8,371.333333333333,384.9,477.3,433.333333333333
312800,31,MG,490.949090909091,527.686206896552,498.9,575.763636363636,672.758620689655
312810,31,MG,485.235714285714,488.886666666667,485.24,531.714285714286,565.333333333333
312820,31,MG,491.644444444444,489.709090909091,469.454545454545,550.477777777778,561.818181818182
312825,31,MG,471.75,451.52,483.06,508.425,452
312830,31,MG,432.24,463.672727272727,469.736363636364,485.69,554.545454545455
312840,31,MG,486.766666666667,464.866666666667,508.033333333333,473.033333333333,600
312850,31,MG,492.056,510.676,493.488,533.464,606.4
312860,31,MG,458.058333333333,458.507142857143,459.792857142857,479.925,591.428571428572
312870,31,MG,525.953448275862,547.297520661157,525.03305785124,592.665517241379,651.900826446281
312880,31,MG,455.25,487.2375,482.275,560.3125,620
312890,31,MG,490.6,514.3,488.625,503.575,610
312900,31,MG,456.5,489.66,474.15,483.044444444445,646
312910,31,MG,456.918181818182,480.618181818182,464.790909090909,523.090909090909,501.818181818182
312920,31,MG,466.4,436.8,461.9,491.7,620
312930,31,MG,487.3,503.71,496.08,517.52,558
312940,31,MG,474.575,503.85,539.95,471.925,650
312950,31,MG,483.448484848485,510,498.663636363636,538.384848484848,597.575757575758
312960,31,MG,471.945454545455,471.454545454546,469.463636363636,461.736363636364,530.909090909091
312965,31,MG,505.9,432.25,428.975,487.9,620
312970,31,MG,502.163636363636,556.445454545455,540.263636363636,538.527272727273,630.909090909091
312980,31,MG,495.656502242153,529.823140495868,509.22479338843,549.184753363229,599.090909090909
312990,31,MG,433.614285714286,472.0375,444.1875,481.128571428572,510
313000,31,MG,482.37,488.65,471.67,474.53,562
313005,31,MG,442.508333333333,472.757142857143,433.592857142857,471.983333333333,510
313010,31,MG,489.276470588235,522.581333333333,505.914666666667,533.988235294118,584.266666666667
313020,31,MG,491.328571428571,483.314285714286,491,545.057142857143,740
313030,31,MG,500.5,439.1,494.95,562,630
313040,31,MG,477.355555555556,495.32,480.95,498.588888888889,616
313050,31,MG,465.123529411765,485.305714285714,481.842857142857,518.817647058824,632.571428571429
313055,31,MG,500.016666666667,483.857142857143,499.028571428571,568.583333333333,565.714285714286
313060,31,MG,515.64125,548.230588235294,529.141176470588,589.32125,688
313065,31,MG,516.271428571429,515.5375,512.4,528.542857142857,632.5
313070,31,MG,474.9875,510.288888888889,482.811111111111,540.025,640
313080,31,MG,483.56,528.86,490.95,524.9,492
313090,31,MG,496.26,525.607407407408,499.32962962963,569.94,608.148148148148
313100,31,MG,500.914285714286,557.757142857143,515.457142857143,572.171428571429,582.857142857143
313110,31,MG,422.4,413.1,444.8,379.9,580
313115,31,MG,472.941176470588,496.68,491.075,521.629411764706,561
313120,31,MG,471.539285714286,497.975862068966,485.38275862069,528.542857142857,596.551724137931
313130,31,MG,540.577777777778,565.775869809203,545.433782267116,614.405092592593,741.975308641975
313140,31,MG,452.11,482.49,467.36,471.94,452
313150,31,MG,518.357142857143,541.4375,509.63125,571.778571428572,691.25
313160,31,MG,445.9,440.707692307692,476.230769230769,477.125,429.230769230769
313170,31,MG,514.906557377049,550.339357429719,534.519678714859,592.703278688525,701.124497991968
313180,31,MG,462.04,381.42,420.12,502.98,580
313190,31,MG,510.887128712871,531.651923076923,518.178846153846,581.69801980198,654.615384615385
313200,31,MG,499.385714285714,402.985714285714,472.728571428571,480.257142857143,465.714285714286
313210,31,MG,442.279166666667,440.669230769231,442.746153846154,456.35,483.846153846154
313220,31,MG,495.978571428571,521.25,494.071428571429,536.5,625.714285714286
313230,31,MG,424.4,476.385714285714,458.771428571429,435.714285714286,502.857142857143
313240,31,MG,530.299696969697,554.435693215339,542.846607669617,600.718484848485,708.672566371681
313250,31,MG,473.6,496.62,471.714,523.439130434783,498.8
313260,31,MG,458.7,484.725,485.1,492.075,620
313270,31,MG,446.105263157895,434.1,468.678947368421,515.9,468.421052631579
313280,31,MG,495.433333333333,557.833333333333,509.733333333333,541.866666666667,626.666666666667
313290,31,MG,490.392307692308,480.18,496.14,555.646153846154,625.333333333333
313300,31,MG,519.557894736842,526.558974358974,509.374358974359,573.747368421053,584.102564102564
313310,31,MG,509.05303030303,551.404285714286,519.294285714286,571.984848484849,667.428571428571
313320,31,MG,500.429411764706,513.241176470588,514.029411764706,552.341176470588,731.764705882353
313330,31,MG,464.656666666667,490.454545454545,479.151515151515,502.45,523.636363636364
313340,31,MG,477.85,514.166666666667,491.045833333333,532.641666666667,591.666666666667
313350,31,MG,487.417021276596,503.129787234043,489.995744680851,541.046808510638,626.382978723404
313360,31,MG,474.1375,537.0375,537.2875,534.275,532.5
313370,31,MG,465.65,484.5,482.057142857143,541.133333333333,571.428571428571
313375,31,MG,484.669047619048,515.313636363636,508.495454545455,554.890476190476,612.272727272727
313380,31,MG,533.842253521127,564.284545454545,545.725,615.500469483568,689
313390,31,MG,453.9,465.175,481.075,512.7,545
313400,31,MG,459.7,462.833333333333,431.233333333333,466.416666666667,430
313410,31,MG,520.625,573.275,526.925,619.025,655
313420,31,MG,493.766106442577,525.916129032258,507.531720430108,545.456582633053,616.666666666667
313430,31,MG,504.842857142857,484.042857142857,482.221428571429,529.292857142857,591.428571428572
313440,31,MG,483.812222222222,502.876595744681,499.914893617021,538.313333333333,608.936170212766
313450,31,MG,459.622222222222,483.611111111111,485.411111111111,508.6,571.111111111111
313460,31,MG,508.762962962963,530.435714285714,512.817857142857,566.611111111111,663.571428571429
313470,31,MG,439.146666666667,469.073333333333,460.12,485.466666666667,569.333333333333
313480,31,MG,434.65,473.515384615385,469.438461538462,463.533333333333,550.769230769231
313490,31,MG,546.273529411765,556.240540540541,521.505405405406,625.070588235294,658.918918918919
313500,31,MG,471.85,433.533333333333,524.766666666667,533.25,486.666666666667
313505,31,MG,455.58,459.531111111111,453.162222222222,489.8175,477.777777777778
313507,31,MG,405.666666666667,459.033333333333,469,447.666666666667,426.666666666667
313510,31,MG,501.261728395062,526.645454545455,510.244664031621,564.231687242798,686.482213438735
313520,31,MG,481.603083700441,496.141452991453,488.578632478632,514.75859030837,587.179487179487
313530,31,MG,540.714285714286,514.38,506.1,670.014285714286,640
313535,31,MG,468.914285714286,484.14,474.87,508.228571428571,598
313540,31,MG,469.6,,,410.1,
313545,31,MG,461.711111111111,465.95,457.69,495.588888888889,566
313550,31,MG,489.4,473.142857142857,472.264285714286,476.192307692308,478.571428571429
313560,31,MG,487.36,536.92,507.1,466.3,616
313570,31,MG,467.066666666667,456.7,493.233333333333,560.6,413.333333333333
313580,31,MG,471.111111111111,507.710714285714,493.935714285714,504.437037037037,538.571428571429
313590,31,MG,491.7,482.6,532.9,451.45,760
313600,31,MG,432.18,502.84,466.54,469.9,556
313610,31,MG,373.42,415.233333333333,423.233333333333,417.2,256.666666666667
313620,31,MG,533.984824902724,556.558518518519,534.158518518519,597.152918287938,697.111111111111
313630,31,MG,509.99009009009,531.132203389831,521.59406779661,559.118918918919,649.322033898305
313640,31,MG,422.325,457.5,481.025,523.7,570
313650,31,MG,422.036363636364,481.390909090909,462.754545454545,533.354545454546,494.545454545455
313652,31,MG,404.685714285714,428.514285714286,409.714285714286,473.785714285714,368.571428571429
313655,31,MG,427.75,464.555555555556,479.177777777778,478.425,493.333333333333
313657,31,MG,441.366666666667,485.56,471.72,473.266666666667,560
313660,31,MG,457.5,495.4,480.9,514.9,530
313665,31,MG,457.485185185185,505.332258064516,479.687096774194,488.674074074074,505.161290322581
313670,31,MG,532.651884357254,565.732157258065,544.365776209677,605.257046979866,699.979838709677
313680,31,MG,439.716666666667,424.457142857143,414.042857142857,421.4,302.857142857143
313690,31,MG,467.233333333333,505.183333333333,491.9,581.122222222222,528.333333333333
313695,31,MG,471.225,451.28,476.42,520.05,528
313700,31,MG,462.355555555556,474.63,469.21,484.322222222222,560
313710,31,MG,440.008333333333,470.107692307692,455.915384615385,472.041666666667,546.153846153846
313720,31,MG,515.718382352941,546.753284671533,532.217518248175,589.988235294118,703.503649635037
313730,31,MG,429.825,453.125,458.25,416.9,515
313740,31,MG,499.128571428572,515.589473684211,495.131578947369,537.977142857143,644.736842105263
313750,31,MG,497.180769230769,502.853703703704,502.083333333333,549.263461538462,641.851851851852
313753,31,MG,473.966666666667,490.94,463.93,477.844444444444,402
313760,31,MG,511.842045454546,541.677717391304,531.076086956522,577.989204545455,672.717391304348
313770,31,MG,465.962068965517,508.28,470.013333333333,520.986206896552,514
313780,31,MG,502.861538461539,535.3,526.0725,568.574358974359,693
313790,31,MG,541.4,557.68,552.42,602.72,740
313800,31,MG,443.111111111111,492.588888888889,497.422222222222,492.166666666667,462.222222222222
313810,31,MG,412.1,434.471428571429,394.028571428571,461.95,420
313820,31,MG,520.147967479675,553.088376753507,532.461923847695,587.128455284553,697.875751503006
313830,31,MG,548.35,522.55,516.1,626,420
313835,31,MG,468.8,503.978260869565,485.217391304348,510.260869565217,582.608695652174
313840,31,MG,513.201694915254,540.508602150538,517.696774193548,589.563276836158,666.129032258065
313850,31,MG,519.74,530.483333333333,492.783333333333,572.4,600
313860,31,MG,489.814705882353,516.271428571429,505.414285714286,553.591176470588,598.857142857143
313862,31,MG,447.035714285714,467.9125,452.38125,490.264285714286,520
313865,31,MG,454.044444444445,438.25,437.54,460.2,440
313867,31,MG,488.409090909091,473.263636363636,494.090909090909,518.627272727273,594.545454545455
313868,31,MG,425.06,461.636363636364,466.790909090909,488.8,510.909090909091
313870,31,MG,498.984615384615,541.338461538462,523.561538461539,548.676923076923,650.769230769231
313880,31,MG,534.973170731707,554.693181818182,515.740909090909,591.478048780488,698.636363636364
313890,31,MG,458.3,478.35,457.95,482.463636363636,428.333333333333
313900,31,MG,495.447457627119,521.579234972678,506.351366120219,560.816384180791,661.092896174863
313910,31,MG,445.433333333333,506.833333333333,518.5,499.733333333333,580
313920,31,MG,474.348387096774,492.648484848485,493.615151515152,506.687096774194,528.484848484849
313925,31,MG,439.3875,452.07,410.34,542.1125,502
313930,31,MG,440.089743589744,468.240476190476,461.004761904762,463.733333333333,548.095238095238
313940,31,MG,529.591705069124,546.70704845815,527.390748898679,584.514746543779,688.458149779736
313950,31,MG,520.741304347826,547.681632653061,517.8,585.365217391304,636.326530612245
313960,31,MG,487.738461538462,529.036363636364,522.290909090909,544.912820512821,626.818181818182
313970,31,MG,465.74,474.5375,460.6,486.05,620
313980,31,MG,493.121428571429,529.867857142857,512.503571428571,513.192857142857,592.857142857143
313990,31,MG,514.875,526.00303030303,519.769696969697,580.36875,669.69696969697
314000,31,MG,489.03,523.592366412214,503.36106870229,525.042307692308,639.541984732824
314010,31,MG,467.1,480.54,498.28,530.74,408
314015,31,MG,517.366666666667,562.933333333333,482.3,563.566666666667,613.333333333333
314020,31,MG,434.28,450.88,478.66,477.06,512
314030,31,MG,462.254545454545,447.6,469.9,513.509090909091,538.181818181818
314040,31,MG,470.24,473.33,468.12,490.84,544
314050,31,MG,464.71052631579,504.433333333333,484.657142857143,563.394736842105,668.571428571429
314053,31,MG,487,522.7,542.1,545.6,550
314055,31,MG,407.65,500.5,439.9,410,453.333333333333
314060,31,MG,396.8,463.566666666667,434.1,557.633333333333,573.333333333333
314070,31,MG,487.340740740741,531.266666666667,519.866666666667,563.111111111111,657.037037037037
314080,31,MG,478.29,472.84,475.27,530.54,520
314085,31,MG,456.916666666667,448.583333333333,501.833333333333,473.5,453.333333333333
314090,31,MG,495.231034482759,519.04,514.906666666667,551.131034482759,704
314100,31,MG,465.304545454546,468.126086956522,477.717391304348,522.013636363636,566.086956521739
314110,31,MG,481.047297297297,519.661038961039,504.454545454546,530.9,613.506493506494
314120,31,MG,433.622222222222,480.977777777778,480.588888888889,505.411111111111,626.666666666667
314130,31,MG,494.75,513.9,470.966666666667,489.65,600
314140,31,MG,464.192307692308,487.792307692308,475.2,494.515384615385,484.615384615385
314150,31,MG,484.7,475.925,527.95,543.575,685
314160,31,MG,485.1,512.928571428571,518.685714285714,551.114285714286,717.142857142857
314170,31,MG,470.675,509.25,509,531.25,695
314180,31,MG,475.948888888889,496.306666666667,484.926666666667,521.18,546.222222222222
314190,31,MG,429.083333333333,446.783333333333,452.383333333333,453.916666666667,586.666666666667
314200,31,MG,479.633333333333,524.976923076923,505.884615384615,514.175,592.307692307692
314210,31,MG,482.975,506.08,507.7,486.375,600
314220,31,MG,461.471428571429,486.5,477.814285714286,541.485714285714,668.571428571429
314225,31,MG,433.75,479.4,462.65,481.25,400
314230,31,MG,464.44,527.17,510.43,515.19,570
314240,31,MG,435.233333333333,472.061538461538,446.738461538462,495.816666666667,506.153846153846
314250,31,MG,466.3,535.1,501.7,406.5,680
314260,31,MG,476.725,555.325,493.3625,537.825,657.5
314270,31,MG,433.1,454.983333333333,463.854166666667,495.021739130435,470
314280,31,MG,420.361111111111,465.695,454.21,456.6,542
314290,31,MG,482.942553191489,486.563461538462,477.494230769231,512.336170212766,611.923076923077
314300,31,MG,470.8,491.225,496.3375,528.446666666667,588.75
314310,31,MG,484.270833333333,501.722834645669,494.366141732284,526.611666666667,605.826771653543
314315,31,MG,446.4,453.214285714286,425.671428571429,471.06,474.285714285714
314320,31,MG,504.2,551.170588235294,534.388235294118,558.4,735.294117647059
314330,31,MG,520.412108262108,547.694258373206,528.716404647984,579.678347578348,700.314422419686
314340,31,MG,515.45873015873,551.220634920635,526.536507936508,583.247619047619,686.349206349206
314345,31,MG,454.816666666667,476.2875,477.875,480.666666666667,545
314350,31,MG,516.066666666667,554.966666666667,518.1,598.322222222222,637.777777777778
314360,31,MG,678.2,704.3,625.8,807.1,940
314370,31,MG,415.5,451.35,455.55,434.3,430
314380,31,MG,459.0875,528.825,519.25,512.9125,507.5
314390,31,MG,509.803244837758,535.585185185185,519.517378917379,573.380235988201,699.54415954416
314400,31,MG,479.05,522.007692307692,499.1,546.464,652.692307692308
314410,31,MG,523.672727272727,547.689208633094,537.361151079137,590.073484848485,651.510791366906
314420,31,MG,504.1,623.55,554.45,628.55,940
314430,31,MG,460.887692307692,491.352941176471,473.208823529412,510.098461538462,527.352941176471
314435,31,MG,464.95,525,480.6,507.8,580
314437,31,MG,457.609090909091,456.163636363636,465.236363636364,479.272727272727,549.090909090909
314440,31,MG,435.14,504.62,453.34,507.12,524
314450,31,MG,450.5,498.888888888889,470.727777777778,526.81875,523.333333333333
314460,31,MG,519.37380952381,535.215909090909,521.020454545455,577.780952380952,677.727272727273
314465,31,MG,478.3375,492.144444444445,488.222222222222,500.925,631.111111111111
314467,31,MG,436.92,437.84,444.38,468.12,580
314470,31,MG,510.454838709677,535.696875,523.365625,581.893548387097,618.75
314480,31,MG,549.602836879433,584.379725085911,560.073883161512,642.540425531915,737.66323024055
314490,31,MG,457.366666666667,477.3,452.6,496.433333333333,493.333333333333
314500,31,MG,455.42,454.475,454.9375,505.96,533.75
314505,31,MG,439,431.271428571429,440.414285714286,481.233333333333,428.571428571429
314510,31,MG,452.894736842105,463.785,478.125,540.989473684211,502
314520,31,MG,499.101694915254,530.257142857143,517.31746031746,555.578813559322,615.079365079365
314530,31,MG,469.014285714286,487.982608695652,499.969565217391,554.838095238095,561.739130434783
314535,31,MG,492.42,515.5,511.46,544.23,680
314537,31,MG,535.5,472.45,493,460.05,580
314540,31,MG,448,511.133333333333,443.7,530.3,553.333333333333
314545,31,MG,442.25,386.666666666667,409.8,395.85,293.333333333333
314550,31,MG,454.09,493.854545454546,464.218181818182,530.08,550.909090909091
314560,31,MG,497.379470198676,522.187820512821,514.869230769231,551.960927152318,675.512820512821
314570,31,MG,494.5,507.175,507.925,526.175,765
314580,31,MG,425.9,466.685714285714,466.371428571429,477.014285714286,557.142857142857
314585,31,MG,502.233333333333,471.633333333333,445,446.5,566.666666666667
314587,31,MG,496.092307692308,511.361538461539,489.276923076923,548.8,581.538461538462
314590,31,MG,534.378260869565,580.521028037383,554.721495327103,620.257004830918,733.364485981308
314600,31,MG,516.174545454545,529.318644067797,519.620338983051,588.034545454546,658.305084745763
314610,31,MG,509.932569974555,549.184691358025,531.318271604938,580.656488549618,673.135802469136
314620,31,MG,518.55,474.35,526.55,550.85,670
314625,31,MG,436.153846153846,466.642857142857,442.657142857143,477.523076923077,418.571428571429
314630,31,MG,522.044444444445,491.22,463.77,595.844444444445,622
314640,31,MG,469.685714285714,528.314285714286,483.328571428571,516.285714285714,657.142857142857
314650,31,MG,458.283333333333,438.65,464.228571428571,495.966666666667,540
314655,31,MG,413.475,412.525,444.275,458.475,560
314660,31,MG,464.175,508.075,445.475,529.575,540
314670,31,MG,428.166666666667,457.511111111111,465.766666666667,488.266666666667,515.555555555556
314675,31,MG,473.175,489.133333333333,450.083333333333,482.575,580
314690,31,MG,466.476923076923,491.477777777778,486.137037037037,510.584615384615,644.444444444445
314700,31,MG,490.844027303754,513.704126984127,502.750476190476,548.016040955631,599.365079365079
314710,31,MG,514.681220657277,543.099099099099,527.843693693694,591.109389671362,687.657657657658
314720,31,MG,475.585,491.295238095238,478.338095238095,520.235,574.285714285714
314730,31,MG,539.914,580.517647058824,555.749019607843,641.212,730.980392156863
314740,31,MG,493.866666666667,521.278048780488,507.973170731707,554.68717948718,731.219512195122
314750,31,MG,448.166666666667,434.566666666667,482.9,485.666666666667,513.333333333333
314760,31,MG,530.876190476191,555.05,547.740909090909,608.380952380952,695.454545454546
314770,31,MG,465.44,488.884615384615,459.207692307692,495.13,540
314780,31,MG,450.833333333333,464.05,435.15,462.1,505
314790,31,MG,503.578422273782,533.566891891892,514.024324324324,577.008584686775,675.36036036036
314795,31,MG,452.3,446.233333333333,416.233333333333,476.466666666667,446.666666666667
314800,31,MG,524.526713532513,551.832130584192,533.476116838488,586.586994727592,704.879725085911
314810,31,MG,497.733085501859,526.587762237762,517.494055944056,562.141635687732,701.818181818182
314820,31,MG,425.2,445.7,527.7,476,600
314830,31,MG,469.830769230769,493.907692307692,490.953846153846,549.169230769231,549.230769230769
314840,31,MG,370.866666666667,430.866666666667,476.566666666667,453.433333333333,560
314850,31,MG,499.8,497.777777777778,468.733333333333,537.025,622.222222222222
314860,31,MG,475.295,495.414285714286,482.419047619048,567.035,624.761904761905
314870,31,MG,458.173076923077,486.323076923077,477.153846153846,500.361538461539,533.846153846154
314875,31,MG,454.52,456.52,457.4,489.88,612
314880,31,MG,473.833333333333,517.733333333333,469.5,496.566666666667,520
314890,31,MG,,,,,
314900,31,MG,482.675,511.233333333333,499.225,516.358333333333,681.666666666667
314910,31,MG,520.138095238095,550.02380952381,517.480952380952,545.433333333333,657.142857142857
314915,31,MG,430.86,433.66,386.92,453.66,340
314920,31,MG,469,452,449.95,554.1,385
314930,31,MG,502.368503937008,538.836153846154,515.506923076923,560.34094488189,636.923076923077
314940,31,MG,445.9,587.7,474.2,458.7,520
314950,31,MG,456.4,503.066666666667,473.466666666667,471.066666666667,540
314960,31,MG,459.68,501.85,497.466666666667,504.22,660
314970,31,MG,478.56,501.7,480.89,499.27,620
314980,31,MG,463.941666666667,486.014285714286,480.478571428571,533.875,537.142857142857
314990,31,MG,498.585714285714,518.09,508.368571428571,552.634285714286,644.857142857143
314995,31,MG,432.916666666667,473.25,437.083333333333,474.6,503.333333333333
315000,31,MG,421.7,443.35,469.275,524.3,515
315010,31,MG,571.333333333333,645.5,592,685.166666666667,740
315015,31,MG,533.2,541.257142857143,518.3,628.383333333333,622.857142857143
315020,31,MG,455.442857142857,476.371428571429,474.371428571429,503.657142857143,511.428571428572
315030,31,MG,414.55,461.3,382.05,588.65,350
315040,31,MG,485.744444444445,502.05,458.92,498.111111111111,514
315050,31,MG,494.672222222222,509.066666666667,491.4,528.166666666667,569.52380952381
315053,31,MG,472.333333333333,496.188888888889,494.311111111111,541.022222222222,506.666666666667
315057,31,MG,431.1,476.425,431.5,447.507142857143,468.75
315060,31,MG,479.19,566.9,540.95,554.21,668
315070,31,MG,480.32,561.7,533.4,459.7,528
315080,31,MG,468.711904761905,485.878260869565,470.110869565217,507.452380952381,605.652173913044
315090,31,MG,501.35,539.71052631579,513.031578947368,583.966666666667,578.947368421053
315100,31,MG,469.788235294118,515.215789473684,493.657894736842,484.582352941176,560
315110,31,MG,517.509090909091,518.172727272727,507.236363636364,642.054545454546,681.818181818182
315120,31,MG,497.660773480663,533.224479166667,512.2734375,556.609944751381,622.291666666667
315130,31,MG,473.480952380952,484.959090909091,484.55,511.671428571429,615.454545454546
315140,31,MG,485.98051948052,531.15625,508.5825,565.662337662338,642.25
315150,31,MG,517.074045801527,538.955970149254,517.991791044776,589.095419847328,657.611940298507
315160,31,MG,447.985714285714,457.0625,454.6,463.542857142857,432.5
315170,31,MG,471.536,487.926666666667,474.973333333333,517.104,550.666666666667
315180,31,MG,523.745814977974,558.683578947368,538.559789473684,600.945814977974,694.694736842105
315190,31,MG,441.7125,417.65,457.09375,520.3375,573.75
315200,31,MG,502.370491803279,514.404761904762,510.109523809524,559.498360655738,725.079365079365
315210,31,MG,522.716190476191,561.258256880734,532.729816513762,586.220476190476,692.752293577982
315213,31,MG,423.62,437.66,466.74,467.16,540
315217,31,MG,477.544444444445,506.266666666667,473.766666666667,495.2,586.666666666667
315220,31,MG,474.555,515.694117647059,495.284705882353,533.1325,611.764705882353
315230,31,MG,459.3,501.55,472.18,517.71,578
315240,31,MG,435.842857142857,476.214285714286,447.714285714286,460.085714285714,471.428571428571
315250,31,MG,539.113242009132,571.367706013363,547.504454342985,612.537442922374,718.975501113586
315260,31,MG,439.466666666667,575.066666666667,500.666666666667,557.2,573.333333333333
315270,31,MG,528.690909090909,544.418181818182,533.090909090909,583.581818181818,721.818181818182
315280,31,MG,469.684615384615,487.714814814815,484.87037037037,530.415384615385,650.37037037037
315290,31,MG,513.2,475.716666666667,493.7,534.6,673.333333333333
315300,31,MG,480.76,505.02,486.96,508.94,612
315310,31,MG,512.577777777778,554.533333333333,532.477777777778,581.666666666667,691.111111111111
315320,31,MG,425.883333333333,469.583333333333,467.483333333333,489.116666666667,476.666666666667
315330,31,MG,399.5,444.1,475.4,507.2,860
315340,31,MG,483.414814814815,492.893103448276,498.186206896552,517.459259259259,588.275862068966
315350,31,MG,453.526666666667,503.652941176471,463.258823529412,471.046666666667,515.294117647059
315360,31,MG,470.4,476.3,472.05,517.575,570
315370,31,MG,433.94,447.44,425.6,453.42,396
315380,31,MG,577.5,593.9,563.8,619.6,560
315390,31,MG,485.284615384615,519.407692307692,493.330769230769,529.492307692308,584.615384615385
315400,31,MG,496.614035087719,522.134482758621,524.425862068966,549.333333333333,660
315410,31,MG,405.066666666667,431.625,447.8,471.8,515
315415,31,MG,410.716666666667,512.35,524.633333333333,485.633333333333,640
315420,31,MG,503.675862068966,517.08,499.09,534.455172413793,577.333333333333
315430,31,MG,513.386956521739,530.4,525.633333333333,558.186956521739,589.166666666667
315440,31,MG,455.9625,461.39,477.94,478.6875,536
315445,31,MG,431.6,497.516666666667,459.166666666667,445.666666666667,453.333333333333
315450,31,MG,440.07,434.427272727273,460.809090909091,439.74,407.272727272727
315460,31,MG,489.701436781609,527.995405405406,508.346486486486,542.564367816092,618.702702702703
315470,31,MG,424.875,424.2,435.7625,471.5625,547.5
315480,31,MG,470.255555555556,497.833333333333,506,479.877777777778,604.444444444444
315490,31,MG,463.8,507.485,482.985,522.85,595
315500,31,MG,467.766666666667,503.6,529.266666666667,581.9,733.333333333333
315510,31,MG,455.98,493.66,488.18,467.16,624
315520,31,MG,531.72,600.1,543.38,593.7,704
315530,31,MG,508.35,502.4,492.13,531.68,620
315540,31,MG,471.307692307692,512.785714285714,488.85,582.361538461538,675.714285714286
315550,31,MG,491.743333333333,512.258064516129,497.287096774194,542.54,564.516129032258
315560,31,MG,443.111363636364,468.878,460.118,499.838636363636,536.4
315570,31,MG,513.571428571429,528.16875,521.51875,562.05,548.75
315580,31,MG,515.310344827586,544.021348314607,513.028089887641,578.858620689655,621.123595505618
315590,31,MG,430,436.566666666667,441.4,503.333333333333,646.666666666667
315600,31,MG,444.37,491.57,497.04,484.86,526
315610,31,MG,446.578571428571,458.73125,444.96875,494.1,522.5
315620,31,MG,463.02,483.96,467.96,457.72,516
315630,31,MG,545.775,530.25,523.75,577.125,720
315640,31,MG,476,532.1,506.525,540.45,465
315645,31,MG,476.916666666667,469.6,484.855555555556,472.166666666667,606.666666666667
315650,31,MG,439.616666666667,447.583333333333,438.983333333333,429.616666666667,420
315660,31,MG,437.8,463.1625,426.3875,468.4375,342.5
315670,31,MG,505.576271186441,538.541758241758,522.801648351648,563.383050847458,646.923076923077
315680,31,MG,527.065517241379,539.103448275862,522.213793103448,591.506896551724,777.931034482759
315690,31,MG,492.66862745098,516.950980392157,493.158823529412,546.290196078431,638.039215686275
315700,31,MG,500.26288209607,532.731759656652,508.481545064378,561.461572052402,653.476394849785
315710,31,MG,424.16,387.72,413.32,419.28,512
315720,31,MG,498.932608695652,534.378431372549,521.11568627451,563.673913043478,636.862745098039
315725,31,MG,491.283333333333,497.8,474.114285714286,570.283333333333,557.142857142857
315727,31,MG,499.55,483.85,454.05,490.5,630
315730,31,MG,496.88,511.18,517.64,464.78,540
315733,31,MG,382.5,437.85,392.85,442.65,550
315737,31,MG,495,463.8,448.7,524.166666666667,506.666666666667
315740,31,MG,414.65,454.15,433.75,468.1,270
315750,31,MG,419,412.95,411.55,482,450
315760,31,MG,410.25,424.583333333333,434.066666666667,445.7,400
315765,31,MG,437.071428571429,418.514285714286,464.671428571429,457.185714285714,551.428571428571
315770,31,MG,431.325,443.325,497.45,461.425,655
315780,31,MG,492.254330708661,527.898258706468,511.922885572139,541.849606299213,623.63184079602
315790,31,MG,463.669230769231,500.34,482.186666666667,536.4,622.666666666667
315800,31,MG,443.4,466.209090909091,450.754545454546,486.09,534.545454545455
315810,31,MG,429,504.7,482.6,449.8,460
315820,31,MG,467.390476190476,485.354545454546,494.372727272727,519.214285714286,650
315830,31,MG,495.428571428572,508.971428571429,503.885714285714,563.642857142857,488.571428571429
