SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,bolsonaro,lula,branco,nulo,bolsonaro_perc,lula_perc,codigo_ibge,cod_uf,codigo_ibge_dv
MG,42757,CARMÉSIA,677,1089,9,66,0.367734926670288,0.591526344378055,42757,31,314275
MG,42773,CARMO DA CACHOEIRA,2888,4143,133,219,0.391168901530543,0.561154002438033,42773,31,314277
MG,42790,CARMO DA MATA,3083,4505,100,251,0.388336062476382,0.56745182012848,42790,31,314279
MG,42811,CARMO DE MINAS,4013,3663,96,232,0.501374312843578,0.457646176911544,42811,31,314281
MG,42838,CARMO DO CAJURU,8157,6768,253,383,0.524195103142472,0.434933487565066,42838,31,314283
MG,42854,CARMO DO PARANAÍBA,11066,5959,270,389,0.625763401945261,0.336971273467541,42854,31,314285
MG,42870,CARMO DO RIO CLARO,7021,5064,162,281,0.560424648786718,0.404214559386973,42870,31,314287
MG,42897,CARMÓPOLIS DE MINAS,5641,5755,170,327,0.474312620869419,0.483898091314218,42897,31,314289
MG,42919,CARRANCAS,1231,1471,35,78,0.437300177619893,0.522557726465364,42919,31,314291
MG,42935,CARVALHÓPOLIS,1480,1139,33,57,0.546327057954965,0.420450350682909,42935,31,314293
MG,42951,CARVALHOS,1461,1647,72,154,0.438212357528494,0.494001199760048,42951,31,314295
MG,42978,CASA GRANDE,1110,997,32,88,0.498428378985182,0.447687471935339,42978,31,314297
MG,42994,CASCALHO RICO,1499,1140,20,40,0.555390885513153,0.422378658762505,42994,31,314299
MG,43010,CÁSSIA,5441,4945,141,315,0.501844678103671,0.456096661132632,43010,31,314301
MG,43036,CONCEIÇÃO DA BARRA DE MINAS,1184,1760,36,79,0.38705459300425,0.575351422033344,43036,31,314303
MG,43052,CATAGUASES,15572,24425,495,1232,0.373214456907296,0.585394497171892,43052,31,314305
MG,43079,CATAS ALTAS DA NORUEGA,930,1974,49,66,0.30804902285525,0.653858893673402,43079,31,314307
MG,43095,CAXAMBU,6320,6499,219,340,0.472417401704291,0.48579757811332,43095,31,314309
MG,43117,CEDRO DO ABAETÉ,470,420,19,26,0.502673796791444,0.449197860962567,43117,31,314311
MG,43133,CENTRAL DE MINAS,2095,2086,47,94,0.484729291994447,0.482646922720963,43133,31,314313
MG,43150,CENTRALINA,2032,3779,68,108,0.339402037748455,0.631200935359947,43150,31,314315
MG,43176,CHÁCARA,1177,1761,29,56,0.389348329474032,0.582533906715184,43176,31,314317
MG,43192,CHALÉ,1999,2224,48,79,0.459540229885057,0.511264367816092,43192,31,314319
MG,43214,CHAPADA DO NORTE,867,4735,75,196,0.147624723310063,0.806231908734888,43214,31,314321
MG,43230,CHIADOR,1133,1194,22,46,0.473068893528184,0.498538622129436,43230,31,314323
MG,43257,CIPOTÂNEA,1277,2628,76,110,0.31214861891958,0.642385724761672,43257,31,314325
MG,43273,CLARAVAL,2564,1170,29,37,0.674736842105263,0.307894736842105,43273,31,314327
MG,43290,CLARO DOS POÇÕES,2348,3354,80,157,0.395352752988719,0.564741538979626,43290,31,314329
MG,43311,CLÁUDIO,11623,5781,331,473,0.638345782073814,0.317497803163445,43311,31,314331
MG,43338,COIMBRA,1845,3281,99,189,0.340783154783894,0.606021425932767,43338,31,314333
MG,43354,COLUNA,1554,3036,67,181,0.321207110376189,0.627532038032245,43354,31,314335
MG,43370,COMENDADOR GOMES,1229,926,24,32,0.555857078245138,0.418815015829941,43370,31,314337
MG,43397,COMERCINHO,946,3594,60,129,0.200042292239374,0.759991541552125,43397,31,314339
MG,43419,CONCEIÇÃO DA APARECIDA,3306,2957,70,117,0.512558139534884,0.458449612403101,43419,31,314341
MG,43435,CONCEIÇÃO DAS PEDRAS,1128,988,41,77,0.504923903312444,0.442256042972247,43435,31,314343
MG,43451,CONCEIÇÃO DAS ALAGOAS,6737,8369,140,287,0.433721753685701,0.538788386016867,43451,31,314345
MG,43478,CONCEIÇÃO DE IPANEMA,1340,1918,44,61,0.39845376152245,0.570324115373179,43478,31,314347
MG,43494,CONCEIÇÃO DO MATO DENTRO,3930,8955,171,395,0.292171585755706,0.665749758382277,43494,31,314349
MG,43516,CONCEIÇÃO DO PARÁ,2610,1376,54,93,0.631502540527462,0.332930075006049,43516,31,314351
MG,43532,CONCEIÇÃO DO RIO VERDE,3251,4487,140,190,0.402949925632127,0.556147744174517,43532,31,314353
MG,43559,CONCEIÇÃO DOS OUROS,4444,2665,113,214,0.597633136094675,0.358391608391608,43559,31,314355
MG,43575,CONGONHAL,4696,2844,114,167,0.600434727017006,0.363636363636364,43575,31,314357
MG,43591,CONGONHAS,15340,18137,603,1297,0.433615060632614,0.512677728467649,43591,31,314359
MG,43613,CONGONHAS DO NORTE,674,2128,45,174,0.223104932141675,0.70440251572327,43613,31,314361
MG,43630,CONQUISTA,2112,2181,54,130,0.471744471744472,0.487156578065669,43630,31,314363
MG,43656,CONSELHEIRO LAFAIETE,33282,44178,1264,3072,0.406890312484718,0.540099760379481,43656,31,314365
MG,43672,CONSELHEIRO PENA,6507,5046,154,237,0.544792364367046,0.422471533824514,43672,31,314367
MG,43699,CONSOLAÇÃO,745,653,21,33,0.513085399449036,0.449724517906336,43699,31,314369
MG,43710,CONTAGEM,202910,162786,5714,12137,0.529035554964581,0.424422560989918,43710,31,314371
MG,43737,COQUEIRAL,3147,2700,75,159,0.517513566847558,0.444005920078934,43737,31,314373
MG,43753,CORAÇÃO DE JESUS,3850,11355,163,390,0.244320345221475,0.720586368828532,43753,31,314375
MG,43770,CORDISBURGO,2464,3001,49,134,0.436260623229462,0.531338526912181,43770,31,314377
MG,43796,CORDISLÂNDIA,910,1205,23,48,0.416285452881976,0.551235132662397,43796,31,314379
MG,43818,CORINTO,5533,8214,170,308,0.38896309314587,0.577434094903339,43818,31,314381
MG,43834,COROACI,2239,3326,76,217,0.382212359166951,0.567770570160464,43834,31,314383
MG,43850,COROMANDEL,10710,7425,240,437,0.569317456942377,0.394694875611312,43850,31,314385
MG,43877,CORONEL FABRICIANO,35727,25144,740,1186,0.568928451996114,0.400401293055401,43877,31,314387
MG,43893,CORONEL MURTA,1226,4007,67,126,0.225949133800221,0.738481385919646,43893,31,314389
MG,43915,CORONEL PACHECO,956,1327,32,71,0.400670578373847,0.556160938809723,43915,31,314391
MG,43931,CORONEL XAVIER CHAVES,878,1466,48,74,0.356042173560422,0.59448499594485,43931,31,314393
MG,43958,CÓRREGO DANTA,1172,1050,27,40,0.512013979903888,0.458715596330275,43958,31,314395
MG,43974,CÓRREGO DO BOM JESUS,1783,1422,42,85,0.535114045618247,0.426770708283313,43974,31,314397
MG,43990,CÓRREGO NOVO,891,1692,16,46,0.336862003780718,0.639697542533081,43990,31,314399
MG,44016,COUTO DE MAGALHÃES DE MINAS,563,2043,50,74,0.206227106227106,0.748351648351648,44016,31,314401
MG,44032,CRISTAIS,3266,3234,128,176,0.480011757789536,0.475308641975309,44032,31,314403
MG,44059,CRISTÁLIA,851,2589,57,125,0.234953064605191,0.714798453892877,44059,31,314405
MG,44075,CRISTIANO OTONI,1704,1764,65,163,0.461038961038961,0.477272727272727,44075,31,314407
MG,44091,CRISTINA,3718,2440,94,212,0.575185643564356,0.377475247524753,44091,31,314409
MG,44113,CRUCILÂNDIA,2167,1895,68,143,0.507137842265387,0.443482330915048,44113,31,314411
MG,44130,CRUZEIRO DA FORTALEZA,1838,1357,33,42,0.562079510703364,0.414984709480122,44130,31,314413
MG,44156,CRUZÍLIA,4265,5517,182,272,0.416666666666667,0.538980070339977,44156,31,314415
MG,44172,CURVELO,21381,23339,759,1210,0.457945126261004,0.499882199233224,44172,31,314417
MG,44199,DATAS,834,2774,45,119,0.221102863202545,0.73541887592789,44199,31,314419
MG,44210,DELFIM MOREIRA,2923,2293,103,142,0.535249954220839,0.419886467679912,44210,31,314421
MG,44237,DELFINÓPOLIS,2488,2056,67,113,0.526672311600339,0.435224386113463,44237,31,314423
MG,44253,DESCOBERTO,1430,2089,37,117,0.389327525183774,0.568744895181051,44253,31,314425
MG,44270,DESTERRO DE ENTRE RIOS,2807,1948,157,174,0.551907196224931,0.383012190326386,44270,31,314427
MG,44296,DESTERRO DO MELO,1295,1603,43,94,0.42668863261944,0.528171334431631,44296,31,314429
MG,44318,DIAMANTINA,8664,19045,339,684,0.301545315327857,0.662849784212725,44318,31,314431
MG,44334,DIOGO DE VASCONCELOS,680,2178,33,106,0.226893560226894,0.726726726726727,44334,31,314433
MG,44350,DIONÍSIO,2000,2837,65,122,0.398089171974522,0.56468949044586,44350,31,314435
MG,44377,DIVINÉSIA,1141,2444,40,87,0.307381465517241,0.658405172413793,44377,31,314437
MG,44393,DIVINO,5032,6807,142,200,0.41310237254741,0.558821114850998,44393,31,314439
MG,44415,DIVINO DAS LARANJEIRAS,1625,1552,34,71,0.495124923826935,0.472882388787325,44415,31,314441
MG,44431,DIVINOLÂNDIA DE MINAS,1602,2480,78,139,0.372644801116539,0.576878343800884,44431,31,314443
MG,44458,DIVINÓPOLIS,76341,60868,2044,3866,0.533409260824908,0.425296431640802,44458,31,314445
MG,44474,DIVISA NOVA,1811,1966,47,91,0.462579821200511,0.502171136653895,44474,31,314447
MG,44490,DOM CAVATI,1754,1524,34,72,0.518321513002364,0.450354609929078,44490,31,314449
MG,44512,DOM JOAQUIM,1023,1903,27,90,0.336181399934275,0.625369700953007,44512,31,314451
MG,44539,DOM SILVÉRIO,1088,2311,34,110,0.307084391758397,0.652272085802992,44539,31,314453
MG,44555,DOM VIÇOSO,1224,1111,36,63,0.502875924404273,0.45645028759244,44555,31,314455
MG,44571,DONA EUSÉBIA,2029,2583,43,86,0.427968782957182,0.544821767559587,44571,31,314457
MG,44598,DORES DE CAMPOS,3229,3240,140,275,0.469058686809994,0.470656595002905,44598,31,314459
MG,44610,DORES DE GUANHÃES,1310,2292,58,118,0.346744309158285,0.606670195870831,44610,31,314461
MG,44636,DORES DO INDAIÁ,4783,3290,91,186,0.572814371257485,0.394011976047904,44636,31,314463
MG,44652,DORES DO TURVO,1392,2509,60,79,0.344554455445545,0.621039603960396,44652,31,314465
MG,44679,DORESÓPOLIS,808,733,22,24,0.509136735979836,0.461877756773787,44679,31,314467
MG,44695,DOURADOQUARA,653,928,17,37,0.399388379204893,0.567584097859327,44695,31,314469
MG,44717,ELÓI MENDES,9402,6153,249,357,0.581770930016707,0.380731390384258,44717,31,314471
MG,44733,ENGENHEIRO CALDAS,2570,2728,97,140,0.464317976513098,0.49286359530262,44733,31,314473
MG,44750,ENGENHEIRO NAVARRO,1200,3222,50,146,0.259852750108272,0.69770463404071,44750,31,314475
MG,44776,ENTRE RIOS DE MINAS,4203,5451,142,319,0.415521502718735,0.538902619871478,44776,31,314477
MG,44792,ERVÁLIA,4114,8390,376,426,0.309183826845032,0.630542612355328,44792,31,314479
MG,44814,ESMERALDAS,18715,21117,677,1127,0.449490825247382,0.507181285426074,44814,31,314481
MG,44830,ESPERA FELIZ,6663,7256,190,323,0.461682372505543,0.502771618625277,44830,31,314483
MG,44857,ESPINOSA,5914,11844,273,388,0.321081491937673,0.643031652098377,44857,31,314485
MG,44873,ESPÍRITO SANTO DO DOURADO,1989,2034,33,112,0.477207293666027,0.488003838771593,44873,31,314487
MG,44890,ESTIVA,4150,3267,146,241,0.531778575089698,0.418631471040492,44890,31,314489
MG,44911,ESTRELA DALVA,716,1248,25,55,0.350293542074364,0.610567514677104,44911,31,314491
MG,44938,ESTRELA DO INDAIÁ,1045,1031,26,62,0.482902033271719,0.476432532347505,44938,31,314493
MG,44954,ESTRELA DO SUL,1845,2532,55,102,0.406925452139391,0.558447287163653,44954,31,314495
MG,44970,EUGENÓPOLIS,3447,3635,69,139,0.47283950617284,0.498628257887517,44970,31,314497
MG,44997,EWBANK DA CÂMARA,1110,2286,30,66,0.31786941580756,0.654639175257732,44997,31,314499
MG,45012,EXTREMA,15399,12071,474,779,0.536120878738293,0.420255544337291,45012,31,314501
MG,45039,FAMA,1272,1087,23,34,0.526490066225166,0.449917218543046,45039,31,314503
MG,45055,FARIA LEMOS,902,1502,15,64,0.363270237615787,0.604913411196134,45055,31,314505
MG,45071,FELÍCIO DOS SANTOS,1093,2087,54,104,0.3274415817855,0.625224685440383,45071,31,314507
MG,45098,SÃO GONÇALO DO RIO PRETO,466,1613,30,94,0.211529732183386,0.732183386291421,45098,31,314509
MG,45110,FELISBURGO,1026,2701,47,140,0.262135922330097,0.690086867654573,45110,31,314511
MG,45136,FELIXLÂNDIA,3556,5015,124,186,0.400405359756784,0.564688661186803,45136,31,314513
MG,45152,FERNANDES TOURINHO,995,933,18,37,0.501765002521432,0.470499243570348,45152,31,314515
MG,45179,FERROS,1906,4108,84,206,0.302347715736041,0.651649746192893,45179,31,314517
MG,45195,FLORESTAL,2431,2699,74,152,0.453883495145631,0.503920836445108,45195,31,314519
MG,45217,FORMIGA,26008,15808,675,1379,0.592842489172555,0.36033736038295,45217,31,314521
MG,45233,FORMOSO,1706,2664,45,123,0.375936535918907,0.587042750110181,45233,31,314523
MG,45250,FORTALEZA DE MINAS,1281,1022,40,76,0.529557668458041,0.422488631665978,45250,31,314525
MG,45276,FORTUNA DE MINAS,817,1340,23,36,0.368682310469314,0.604693140794224,45276,31,314527
MG,45292,FRANCISCO BADARÓ,1256,3201,49,137,0.270514753392203,0.689424940771053,45292,31,314529
MG,45314,FRANCISCO DUMONT,1164,1879,39,71,0.369172216936251,0.595940374246749,45314,31,314531
MG,45330,FRANCISCO SÁ,3865,10303,154,359,0.263265445133165,0.701791431101424,45330,31,314533
MG,45357,FREI GASPAR,1177,2587,31,106,0.301717508331197,0.663163291463727,45357,31,314535
MG,45373,FREI INOCÊNCIO,2032,2846,46,98,0.404619673436878,0.566706491437674,45373,31,314537
MG,45390,FRONTEIRA,3594,4249,65,157,0.445629262244265,0.52684438933664,45390,31,314539
MG,45411,FRUTAL,17561,13705,354,608,0.544898845724215,0.425251334243515,45411,31,314541
MG,45438,FUNILÂNDIA,1995,1687,41,109,0.520615866388309,0.440240083507307,45438,31,314543
MG,45454,GALILÉIA,1832,1932,34,53,0.475720592054012,0.501687873279668,45454,31,314545
MG,45470,GONÇALVES,1853,1115,56,86,0.595819935691318,0.358520900321543,45470,31,314547
MG,45497,GONZAGA,1143,1885,40,115,0.359095193213949,0.592208608231228,45497,31,314549
MG,45519,GOUVEIA,2251,5279,132,248,0.284576485461441,0.667383059418458,45519,31,314551
MG,45535,GOVERNADOR VALADARES,94975,56237,2112,3086,0.60721820855444,0.359548622210856,45535,31,314553
MG,45551,GRÃO MOGOL,2109,6057,88,250,0.248000940733772,0.71225305738476,45551,31,314555
MG,45578,GRUPIARA,774,529,11,35,0.573758339510749,0.392142327650111,45578,31,314557
MG,45594,GUANHÃES,7434,9447,272,578,0.419265692854323,0.532795668603012,45594,31,314559
MG,45616,GUAPÉ,5102,3054,131,176,0.602859506085313,0.360864941510103,45616,31,314561
MG,45632,GUARACIABA,1771,4412,85,190,0.274233508826262,0.683183648188294,45632,31,314563
MG,45659,GUARANÉSIA,4779,6779,182,352,0.395219980152167,0.560618590803837,45659,31,314565
MG,45675,GUARANI,1787,3512,63,156,0.323849220732149,0.636462486408119,45675,31,314567
MG,45691,GUARARÁ,1181,1512,36,67,0.42238912732475,0.540772532188841,45691,31,314569
MG,45713,GUARDA-MOR,2270,2019,47,82,0.513807152557718,0.456994114984156,45713,31,314571
MG,45730,GUAXUPÉ,14500,14800,460,929,0.472481996806673,0.482257486395777,45730,31,314573
MG,45756,GUIDOVAL,2009,3099,78,164,0.375514018691589,0.579252336448598,45756,31,314575
MG,45772,GUIMARÂNIA,2856,2396,69,154,0.521643835616438,0.437625570776256,45772,31,314577
MG,45799,GUIRICEMA,2162,3640,102,195,0.35448434169536,0.59681915068044,45799,31,314579
MG,45810,GURINHATÃ,1834,1749,29,63,0.499047619047619,0.475918367346939,45810,31,314581
MG,45837,HELIODORA,1867,2220,68,103,0.438468764678253,0.521371535932363,45837,31,314583
MG,45853,IAPU,3242,2923,66,137,0.509108040201005,0.459013819095477,45853,31,314585
MG,45870,IBERTIOGA,1092,2794,55,81,0.271506713078071,0.694679264047738,45870,31,314587
MG,45896,IBIÁ,6265,6284,157,285,0.482256947117235,0.483719498114079,45896,31,314589
MG,45918,IBIAÍ,1036,3327,46,93,0.23011994669036,0.739004886717015,45918,31,314591
MG,45934,IBIRACI,4105,2985,73,129,0.562945693911136,0.409352715304443,45934,31,314593
MG,45950,IBIRITÉ,49261,48879,1777,3060,0.47836895617468,0.474659389960865,45950,31,314595
MG,45977,IBITIÚRA DE MINAS,1885,747,28,62,0.692505510653931,0.27443056576047,45977,31,314597
MG,45993,IBITURUNA,943,1015,35,53,0.460899315738025,0.496089931573803,45993,31,314599
MG,46019,IGARAPÉ,12752,11642,435,747,0.498592430403503,0.455192367844855,46019,31,314601
MG,46035,IGARATINGA,3651,2763,108,173,0.545332337565347,0.412696041822255,46035,31,314603
MG,46051,IGUATAMA,2275,2685,52,93,0.44564152791381,0.525954946131244,46051,31,314605
MG,46078,IJACI,2051,2260,75,160,0.451165860096788,0.497140343158821,46078,31,314607
MG,46094,ILICÍNEA,3768,3968,102,146,0.471943887775551,0.496993987975952,46094,31,314609
MG,46116,INCONFIDENTES,2888,2182,71,88,0.552304455918914,0.417288200420731,46116,31,314611
MG,46132,INDIANÓPOLIS,1756,2091,36,99,0.440984429934706,0.525113008538423,46132,31,314613
MG,46159,INGAÍ,847,1209,37,46,0.395979429640019,0.565217391304348,46159,31,314615
MG,46175,INHAPIM,8119,6764,141,271,0.530827067669173,0.442236024844721,46175,31,314617
MG,46191,INHAÚMA,2178,2356,50,118,0.463207145895364,0.501063377286261,46191,31,314619
MG,46213,INIMUTABA,1837,2775,63,121,0.38302752293578,0.57860717264387,46213,31,314621
MG,46230,IPANEMA,5662,5611,116,236,0.48705376344086,0.482666666666667,46230,31,314623
MG,46256,IPATINGA,89030,47691,1707,2707,0.630814468416764,0.337910511212669,46256,31,314625
MG,46272,IPIAÇU,1063,1687,18,46,0.377754086709311,0.599502487562189,46272,31,314627
MG,46299,IPUIÚNA,3446,2790,69,110,0.53717848791894,0.434918160561185,46299,31,314629
MG,46310,IRAÍ DE MINAS,2734,2237,52,125,0.531080031080031,0.434537684537685,46310,31,314631
MG,46337,ITABIRA,32928,38302,1278,2997,0.436103569300046,0.507277663730879,46337,31,314633
MG,46353,ITABIRINHA,2938,3154,85,175,0.462531486146096,0.496536523929471,46353,31,314635
MG,46370,ITABIRITO,14833,17931,690,1323,0.42651752595106,0.515599390401702,46370,31,314637
MG,46396,ITACAMBIRA,666,2644,43,65,0.194850789935635,0.773551784669397,46396,31,314639
MG,46418,ITACARAMBI,2638,6405,123,308,0.278446274013088,0.676060797973401,46418,31,314641
MG,46434,ITAGUARA,4541,3849,203,375,0.50635593220339,0.429192685102587,46434,31,314643
MG,46450,ITAIPÉ,1852,4041,95,229,0.297892874376709,0.649991957535789,46450,31,314645
MG,46477,ITAJUBÁ,36611,19299,868,1503,0.628180710694738,0.331137077263602,46477,31,314647
MG,46493,ITAMARANDIBA,6969,11656,437,647,0.353594804404079,0.591404941904714,46493,31,314649
MG,46515,ITAMARATI DE MINAS,1099,1722,30,86,0.374191351719442,0.586312563840654,46515,31,314651
MG,46531,ITAMBACURI,3862,8030,131,347,0.312206952303961,0.649151172190784,46531,31,314653
MG,46558,ITAMBÉ DO MATO DENTRO,610,1320,32,71,0.30004918839154,0.649286768322676,46558,31,314655
MG,46574,ITAMOGI,3725,3196,101,255,0.511886766524667,0.439191974714855,46574,31,314657
MG,46590,ITAMONTE,5655,3662,140,260,0.58196974374807,0.376865287640218,46590,31,314659
MG,46612,ITANHANDU,5221,4431,166,277,0.517186726102031,0.438930163447251,46612,31,314661
MG,46639,ITANHOMI,2940,3758,70,185,0.422839062275277,0.540486121098806,46639,31,314663
MG,46655,ITAOBIM,4597,6693,144,301,0.391734128674904,0.570345121431615,46655,31,314665
MG,46671,ITAPAGIPE,4226,3599,87,141,0.524773376381473,0.446914193468273,46671,31,314667
MG,46698,ITAPECERICA,6519,7586,213,426,0.442145957677699,0.514514378730331,46698,31,314669
MG,46710,ITAPEVA,4029,2475,114,156,0.594774136403897,0.365367581930912,46710,31,314671
MG,46736,ITATIAIUÇU,4815,3225,144,206,0.573897497020262,0.384386174016687,46736,31,314673
MG,46752,ITAÚNA,36985,18682,863,1771,0.634380199310475,0.320440472719164,46752,31,314675
MG,46779,ITAVERAVA,1719,2789,73,155,0.362964527027027,0.588893581081081,46779,31,314677
MG,46795,ITINGA,1668,5944,70,171,0.212402903349039,0.756908187953648,46795,31,314679
MG,46817,ITUETA,2483,1424,53,55,0.618430884184309,0.3546699875467,46817,31,314681
MG,46833,ITUIUTABA,25687,32408,566,1010,0.430477116187093,0.543111394144559,46833,31,314683
MG,46850,ITUMIRIM,2034,2535,90,168,0.421379738968303,0.525170913610939,46850,31,314685
MG,46876,ITURAMA,10602,12032,185,415,0.456314022553155,0.517861754325557,46876,31,314687
MG,46892,ITUTINGA,1066,1807,39,96,0.35438829787234,0.600731382978723,46892,31,314689
MG,46914,JABOTICATUBAS,5490,6176,137,286,0.454131855405741,0.510877657374473,46914,31,314691
MG,46930,JACINTO,2069,4265,99,183,0.312726723095526,0.644649334945586,46930,31,314693
MG,46957,JACUÍ,3323,1391,68,141,0.674994921795653,0.282551289863904,46957,31,314695
MG,46973,JACUTINGA,10464,4011,147,325,0.700073593363217,0.268348163511072,46973,31,314697
MG,46990,JAGUARAÇU,1281,1174,23,40,0.508737092930898,0.466243050039714,46990,31,314699
MG,47015,JANAÚBA,17712,22182,461,1013,0.428157029588087,0.536211564494295,47015,31,314701
MG,47031,JANUÁRIA,8405,26063,398,842,0.235381427131175,0.729892461073149,47031,31,314703
MG,47058,JAPARAÍBA,1490,1327,59,70,0.505770536320434,0.450441276306857,47058,31,314705
MG,47074,JECEABA,1739,2902,73,144,0.357966241251544,0.597365170852203,47074,31,314707
MG,47090,JEQUERI,2284,5142,99,226,0.294671655270288,0.663398271190814,47090,31,314709
MG,47112,JEQUITAÍ,1281,3059,63,159,0.280797895659798,0.670539237176677,47112,31,314711
MG,47139,JEQUITIBÁ,2262,2202,58,133,0.4859291084855,0.473039742212675,47139,31,314713
MG,47155,JEQUITINHONHA,2842,9219,123,368,0.226418100701084,0.734464627151052,47155,31,314715
MG,47171,JESUÂNIA,1786,1437,45,102,0.529970326409496,0.426409495548961,47171,31,314717
MG,47198,JOAÍMA,1680,5412,103,260,0.225352112676056,0.725955734406439,47198,31,314719
